id_dataset,url,sursa,data_publicarii,an,titlu,titlu_clean,text_curat,nr_cuvinte_raw,nr_cuvinte_truncat,label,label_numeric,hash_continut
d24_v1_1897811,https://www.digi24.ro/stiri/externe/mapamond/profesoara-din-rusia-inregistrata-pe-ascuns-de-elevi-in-timp-ce-condamna-razboiul-din-ucraina-risca-10-ani-de-inchisoare-1897811,digi24,2022-04-07 15:45,2022,Profesoară din Rusia înregistrată pe ascuns de elevi în timp ce condamna războiul din Ucraina. Riscă 10 ani de închisoare,Profesoară din Rusia înregistrată pe ascuns de elevi în timp ce condamna războiul din Ucraina. Riscă 10 ani de închisoare,"Profesoară din Rusia înregistrată pe ascuns de elevi în timp ce condamna războiul din Ucraina. Riscă 10 ani de închisoare. Irina Gen, o profesoară de limbă engleză și germană de 55 de ani din orașul rus Penza, riscă ani grei de închisoare după ce a fost filmată pe ascuns de elevii ei în timp ce vorbea la clasă împotriva războiului. „Am vrut doar să le extind viziunea despre lume elevilor mei. Am sperat să spulber propaganda care îi este servită acestei țări. Dar uite unde am ajuns” , a declarat Irina Gen, care riscă o pedeapsă grea pentru „discreditarea” armatei ruse, după ce mesajul ei a devenit viral, potrivit The Guardian . Pe 18 martie, elevii ei, care au 13 și 14 ani, au întrebat-o de ce sportivilor ruși li s-a interzis să participe la competiții internaționale – o decizie a Occidentului care nu-și găsește explicația în Rusia. „Până când Rusia nu va începe să se comporte într-o manieră civilizată, excluderea sportivilor ruși de la competiții va continua... Și cred că este corect ”, spune profesoara în mesajul audio care a fost distribuit în primă fază pe canalele Telegram asociate Kremlinului. „Rusia a vrut să ajungă la Kiev și să răstoarne guvernul! Ucraina este, de fapt, un stat suveran, există un guvern suveran... Noi trăim într-un regim totalitar. Orice disidență este considerată o crimă” , mai spune Irina Gen. Ea și-a exprimat și dezacordul față de modul în care presa de stat din Rusia a relatat despre bombardarea maternității din Mariupol. La cinci zile după remarcile făcute în clasă, profesoara a primit un telefon de la filiala locală a FSB și a fost chemată la sediu, unde a fost informată că agențiile de securitate au primit filmările cu ea vorbind în clasă. „Am fost șocată. Habar n-aveam că sunt înregistrată ”, spune ea. „ Le-am spus procurorilor că nu mint, că am citat doar canale din Vest de prestigiu, cum ar fi AP și BBC, despre care cred că sunt profesioniste și obiective ”, a spus Irina Gen. „Dar, desigur, acesta nu a fost un argument acceptat.” La sfârșitul lunii trecute, procurorii ruși au anunțat că au deschis un dosar penal pe numele Irinei Gen, în temeiul legii introduse recent care incriminează răspândirea așa-ziselor știri false despre armata rusă. I s-a interzis să părăsească țara, iar avocatul ei a spus că riscă până la 10 ani de închisoare dacă va fi găsită vinovată. Rusia a lansat o represiune fără precedent asupra manifestărilor anti-război, iar cazul Irinei Gen nu este izolat. Ar mai fi cel puțin patru profesori care au fost fie concediați, fie urmăriți penali, după ce elevii le-au spus părinților că au vorbit la clasă împotriva războiului, iar aceștia s-au dus la poliție. „Sunt urmărită penal pentru un punct de vedere care nu este cel oficial” , spune profesoara care a mai precizat că este supărată că elevii au înregistrat-o pe ascuns, dar nu le poartă ranchiună. „ Nu îi învinovăţesc pe elevii mei; ei respectă ceea ce cred părinții lor și le spun să facă” . Irina Gen și-a dat",668,512,Adevărat,0,7b9720db84cafd47eae6d58bd05e0283c9e8f67d
d24_v1_1883917,https://www.digi24.ro/stiri/externe/reuters-sanctiunile-occidentale-au-facut-ca-grupul-chinez-de-stat-sinopec-sa-suspende-discutiile-privind-proiectele-cu-rusia-1883917,digi24,2022-03-25 15:43,2022,Reuters: Sancțiunile occidentale au făcut ca grupul chinez de stat Sinopec să suspende discuțiile privind proiectele cu Rusia,Reuters: Sancțiunile occidentale au făcut ca grupul chinez de stat Sinopec să suspende discuțiile privind proiectele cu Rusia,"Reuters: Sancțiunile occidentale au făcut ca grupul chinez de stat Sinopec să suspende discuțiile privind proiectele cu Rusia. Grupul chinez de stat Sinopec a suspendat discuţiile din Rusia privind o investiţie majoră în petrochimie şi o societate de comercializare a gazelor, au declarat pentru Reuters surse care au dorit să-şi păstreze anonimatul, autorităţile de la Beijing fiind prudente în urma înăspririi sancţiunilor occidentale, după invadarea Ucrainei în 24 februarie . Decizia cele mai mari companii asiatice de rafinare de a opri o investiţie potenţială de o jumătate de miliard de dolari într-o uzină chimică pe gaze şi o societate care să comercializeze gaze ruseşti în China evidenţiază riscurile sancţiunilor, chiar dacă Beijingul este cel mai important partener diplomatic al Moscovei. Oficial, China a criticat sancţiunile , insistând că va menţine relaţii economice şi comerciale normale cu Rusia, şi a refuzat să condamne acţiunile Moscovei în Ucraina, sau le numească o invazie. Dar în spatele scenei, notează Reuters, guvernul de la Beijing este îngrijorat că firmele din China încalcă sancţiunile şi face presiuni asupra firmelor să analizeze cu atenţie investiţiile în Rusia - al doilea său furnizor de petrol şi al treilea de gaze. După invadarea Ucrainei, trei giganţi energetici de stat din China - Sinopec , China National Petroleum Corp (CNPC) şi China National Offshore Oil Corp (CNOOC) - au evaluat impactul sancţiunilor asupra investiţiilor lor de miliarde de dolari în Rusia, susţin sursele. Companiile au înfiinţat grupuri de lucru legate de problemele din Rusia şi lucrează la planuri de urgenţă,în cazul perturbării afacerilor sau al unor noi sancţiuni, transmite Agerpres. Companiile petroliere globale, inclusiv Shell, BP şi Equinor, s-au angajat să iasă de pe piaţa rusă curând după invazie. Una dintre surse a anunţat că Sinopec a suspendat discuţiile privind o investiţie de până la 500 milioane de dolari într-o nouă uzină chimică pe gaze în Rusia. Planul era ca Sinopec să se alieze cu Sibur, cea mai mare companie rusă din domeniul petrochimiei, care urma să fie dezvoltat până în 2024. Sinopec a renunţat deoarece unul din acţionarii Sibur, Gennady Timchenko, era vizat de sancţiunile occidentale. De asemenea, Sinopec a suspendat discuţiile cu producătorul rus de gaze Novatek privind o societate care să comercializeze gaze ruseşti în China, deoarece Sberbank, unul din acţionarii Novatek, este vizată de sancţiuni. Citește și: Biden spune că l-a avertizat pe Xi Jinping că va pune în pericol relațiile economice ale Chinei cu Occidentul dacă ajută Rusia",390,404,Adevărat,0,771c87f1ff4b057f5bf4a9a31dfb5c48a6dccc5d
d24_v1_1903681,https://www.digi24.ro/stiri/externe/ue/peste-870-000-de-refugiati-ucraineni-s-au-intors-in-tara-lor-de-la-inceputul-razboiului-1903681,digi24,2022-04-12 22:19,2022,Peste 870.000 de refugiaţi ucraineni s-au întors în ţara lor de la începutul războiului,Peste 870.000 de refugiaţi ucraineni s-au întors în ţara lor de la începutul războiului,"Peste 870.000 de refugiaţi ucraineni s-au întors în ţara lor de la începutul războiului. Peste 870.000 de refugiaţi ucraineni s-au întors în ţara lor de la începutul războiului, inclusiv femei, copii şi persoane vârstnice, a anunţat marţi Serviciul de grăniceri din Ucraina, citat de AFP. „În prezent, între 25.000 şi 30.000 de ucraineni se întorc în fiecare zi în ţară. Spre deosebire de primele zile ale războiului, când cei mai mulţi dintre ei erau bărbaţi, acum printre ei se află şi femei, copii şi persoane vârstnice”, a declarat purtătorul de cuvânt al Serviciului de grăniceri din Ucraina, Andrei Demcenko. Pe 3 aprilie, Ministerul de Interne de la Kiev a anunţat că 537.000 de ucraineni s-au întors în ţară, citând datele transmise de Serviciul Naţional de Grăniceri. „Ei spun că au văzut că situaţia este acum mai sigură, mai ales în regiunile vestice, şi că nu mai pot să rămână în străinătate, sunt dispuşi să revină în ţară şi să rămână aici”, a adăugat acelaşi purtător de cuvânt. Peste 4,6 milioane de refugiaţi ucraineni şi-au părăsit ţara după invazia militară comandată de preşedintele rus Vladimir Putin pe 24 februarie, potrivit unui raport publicat marţi de Înaltul Comisariat al Naţiunilor Unite pentru Refugiaţi (UNHCR). Europa nu s-a mai confruntat cu un astfel de flux de refugiaţi din timpul celui de-Al Doilea Război Mondial. ONU a estimat la 7,1 milioane numărul persoanelor strămutate în interiorul Ucrainei, potrivit unui raport publicat de Organizaţia Internaţională pentru Migraţie (OIM) pe 5 aprilie, mai notează AFP, citată de Agerpres. În total, aproape 12 milioane de persoane - reprezentând mai mult de un sfert din populaţia Ucrainei - şi-au părăsit locuinţele, fie traversând frontiera pentru a ajunge în ţările limitrofe, fie găsindu-şi refugiu în alte regiuni din Ucraina.",280,290,Adevărat,0,114d3df3902b6c83f6772e96243c410776f02a49
d24_v1_1890025,https://www.digi24.ro/stiri/externe/putin-a-semnat-decretul-de-incorporare-in-armata-a-peste-134-000-de-recruti-cu-varste-intre-18-si-27-de-ani-1890025,digi24,2022-03-31 13:59,2022,Putin a semnat decretul de încorporare în armată a peste 134.000 de recruți cu vârste între 18 și 27 de ani,Putin a semnat decretul de încorporare în armată a peste 134.000 de recruți cu vârste între 18 și 27 de ani,"Putin a semnat decretul de încorporare în armată a peste 134.000 de recruți cu vârste între 18 și 27 de ani. Președintele Vladimir Putin a semnat joi un decret prin care ordona încorporarea a 134.500 de noi recruți în armată, ca parte a proiectului anual de primăvară al Rusiei. Ministerul Apărării a anunțat însă că încorporarea nu are nimic de-a face cu războiul din Ucraina, scrie Reuters. Ordinul a venit la cinci săptămâni de la invazia Rusiei, care s-a lovit de o rezistență acerbă ucraineană. Ministrul rus al Apărării, Serghei Șoigu, a declarat marți că niciunul dintre cei chemați nu va fi trimis în „puncte fierbinți”. Problema implicării recruților în război este foarte sensibilă. Pe 9 martie, ministerul apărării a recunoscut că unii au fost trimiși în Ucraina după ce Putin a negat acest lucru în diverse ocazii, spunând că au fost trimiși doar soldați și ofițeri profesioniști. Purtătorul de cuvânt al lui Putin a declarat la acea vreme că președintele a ordonat procurorilor militari să investigheze și să pedepsească oficialii responsabili pentru nerespectarea instrucțiunilor sale de a exclude recruții. Proiectul militar anual de primăvară, care se desfășoară între 1 aprilie și 15 iulie, vizează bărbații ruși cu vârste cuprinse între 18 și 27 de ani, se arată în decretul lui Putin. Șoigu a declarat marți că cei chemați vor începe să fie trimiși la bazele desemnate la sfârșitul lunii mai. „Majoritatea personalului militar va urma o pregătire profesională în centre de formare timp de trei până la cinci luni. Permiteți-mi să subliniez că recruții nu vor fi trimiși în niciun punct fierbinte”, a spus el potrivit declarațiilor publicate pe site-ul ministerului apărării Totuși, Mihail Benyash, un avocat care reprezintă mai mulți membri ai Gărzii Naționale a Rusiei care au refuzat un ordin de a merge în Ucraina, a spus că, conform legii ruse, recruții ar putea fi trimiși la luptă după câteva luni de antrenament. Rusia a invadat Ucraina pe 24 februarie în ceea ce a numit o operațiune militară specială de demilitarizare și „denazificare” a țării. Războiul a ucis mii de oameni și a strămutat milioane de ucraineni. În ultimele zile, Rusia și-a reformulat obiectivele, spunând ccă se concentrează pe „eliberarea” zonelor estice în care separatiștii susținuți de ruși luptă cu armata ucraineană din 2014.",360,377,Adevărat,0,094b2d53cd118a02065d968cb67187b1740ecbaf
d24_v1_1879305,https://www.digi24.ro/stiri/externe/klaus-iohannis-a-discutat-cu-boris-johnson-despre-razboiul-din-ucraina-1879305,digi24,2022-03-21 16:26,2022,Klaus Iohannis a discutat cu Boris Johnson despre războiul din Ucraina,Klaus Iohannis a discutat cu Boris Johnson despre războiul din Ucraina,"Klaus Iohannis a discutat cu Boris Johnson despre războiul din Ucraina. Președintele Klaus Iohannis a avut, luni, o convorbire telefonică cu premierul Marii Britanii Boris Johnson despre situația din Ucraina, înaintea summitului NATO care va avea loc în această săptămână. „Înainte de viitorul summit NATO, am avut un schimb de opinii aprofundat cu prim-ministrul Boris Johnson privind situația din Ucraina și eforturile comune de sprijin. Am discutat, de asemenea, măsurile necesare care trebuie luate în vederea întăririi Flancului Estic”, spune președintele Klaus Iohannis, într-un mesaj pe Twitter. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Liderii statelor membre din NATO se vor reuni într-un summit extraordinar, în această săptămână, la care va participa și președintele Statelor Unite Joe Biden. NATO pregătește decizii pentru „următorul deceniu” care vor consolida prezența aliată pe Flancul Estic, după invazia Rusiei în Ucraina, a spus secretarul general adjunct al NATO, Mircea Geoană, la interviurile Digi24.ro . Vor fi grupuri de luptă în mai multe țări și un sistem antirachetă de ultimă generație, capabil să respingă orice rachetă a Rusiei. „Pregătim decizii de mai lungă durată, ceea ce înseamnă o prezență a NATO pe Flancul Estic, inclusiv în România mult mai robustă. Vorbim în acest moment de 40 000 de trupe aliate, de sute de avioane, sute de nave. Nu vom reveni la starea anterioară, pentru că ceea ce face Rusia astăzi reprezintă și o asimetrie strategică la nivel european. Săptămâna viitoare, la summit-ul de la Madrid vom lua măsuri pentru următorul deceniu, care privesc și România”, a spus Mircea Geoană.",269,277,Adevărat,0,007de77b7c083d32b217d32e2efdca17b599d5ae
d24_v1_1877875,https://www.digi24.ro/stiri/externe/ue/bulgaria-nu-va-negocia-un-nou-contract-de-aprovizionare-cu-gaze-de-la-gazprom-acesta-expira-la-finalul-anului-2022-1877875,digi24,2022-03-20 10:25,2022,Bulgaria nu va negocia un nou contract de aprovizionare cu gaze de la Gazprom. Acesta expiră la finalul anului 2022,Bulgaria nu va negocia un nou contract de aprovizionare cu gaze de la Gazprom. Acesta expiră la finalul anului 2022,"Bulgaria nu va negocia un nou contract de aprovizionare cu gaze de la Gazprom. Acesta expiră la finalul anului 2022. Bulgaria nu va înnoi actualul contract de livrări de gaze naturale cu grupul rus Gazprom, în contextul războiului din Ucraina , şi va analiza livrări alternative şi posibilitatea unor achiziţii comune de gaze la nivelul Uniunii Europene pentru a evita problemele de aprovizionare, a declarat sâmbătă vice prim-ministrul Assen Vassilev, informează Bloomberg. Ţara vecină îşi asigură aproape toate necesităţile de gaze naturale printr-un contract pe 10 ani cu Gazprom, care expiră la sfârşitul anului 2022. Timp de mai mulţi ani autorităţile de la Sofia au întârziat proiectele menite să diversifice sursele de aprovizionare, inclusiv un interconector cu Grecia şi extinderea singurei facilităţi de depozitare de gaze. Acum guvernul bulgar vrea să accelereze ambele proiecte pe fondul temerilor că războiul din Ucraina ar putea provoca perturbări. „Având în vedere actuala situaţie, nu pot fi discuţii cu Gazprom. Am purtat discuţii atât cu Grecia cât şi cu Turcia” pentru a utiliza infrastructura existentă pentru livrări de gaze lichefiate şi a majora livrările din Azerbaidjan, cu care Bulgaria are un contract, a spus Assen Vassilev. În plus, vice premierul a spus că Guvernul de la Sofia speră că până la finele verii va exista un mecanism comun de achiziţii de la gaze la nivelul UE, care va permite blocului comunitar să negocieze preţuri mai bune, a spus Vassilev, potrivit sursei citate de Agerpres. Războiul din Ucraina a forţat deja UE să îşi redefinească politica energetică şi să caute să îşi reducă mai rapid dependenţa de Rusia, principalul său furnizor de energie. Săptămâna trecută Comisia Europeană a prezentat un plan care prevede diminuarea cu aproape două treimi a importurilor de gaze ruseşti în acest an şi eliminarea completă a dependenţei de toţi combustibilii fosili furnizaţi de Rusia până în 2027.",290,306,Adevărat,0,3c30651f5ef6ae35b8b44f8ca7bc6a83afb1af3f
d24_v1_1880383,https://www.digi24.ro/stiri/externe/ambasada-sua-acuza-armata-rusa-ca-a-rapit-2-389-de-copii-din-donetk-si-lugansk-si-i-a-deportat-in-rusia-1880383,digi24,2022-03-22 15:44,2022,Ambasada SUA în Ucraina acuză armata rusă că a răpit 2.389 de copii din Donețk și Lugansk și i-a deportat în Rusia,Ambasada SUA în Ucraina acuză armata rusă că a răpit 2.389 de copii din Donețk și Lugansk și i-a deportat în Rusia,"Ambasada SUA în Ucraina acuză armata rusă că a răpit 2.389 de copii din Donețk și Lugansk și i-a deportat în Rusia. Ambasada SUA în Ucraina a transmis, citând Ministerul de Externe al Ucrainei, că 2.389 de copii ucraineni „au fost răpiți” din teritoriile controlate de ruși ale regiunilor Lugansk și Donețk și duși în Rusia. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Potrivit The Guardian , guvernul de la Kiev a acuzat Moscova că a deportat ilegal copii din Mariupol, pe fondul unor informații potrivit cărora trupele ruse ghidau civili către regiunile separatiste din estul Donbasului, controlate de ruși. Sâmbătă, primarul din Mariupol a declarat că mai multe mii de locuitori din orașul asediat au fost trimiși în Rusia. Într-un mesaj pe Telegram, Vadim Boicenko, a spus că unii oameni au fost trimiși către orașe îndepărtate din Rusia, în timp ce soarta altora rămâne necunoscută. „Ceea ce fac ocupanții astăzi este cunoscut celor mai în vârstă, care au fost martorii evenimentelor îngrozitoare din timpul celui de-al Doilea Război Mondial, când naziștii ridicau oameni cu forța”, a declarat Boicenko. „Este greu de imaginat că în secolul XXI oamenii sunt deportați cu forța în altă țară”, a adăugat primarul. Consiliul municipal a informat că locuitorii au fost duși cu forța în „tabere de filtrare”, unde ocupanții au verificat telefoanele și documentele oamenilor. După aceea, cetățenii au fost redirecționați către sate îndepărtate din Rusia, soarta altora rămânând necunoscută. „GULAG-ul funcționează din nou”, a scris, la rândul său, Ina Sovsun, deputată ucraineană, pe twitter. Citește și: LIVE TEXT - Patru săptămâni de război în Ucraina. Fabrică de oțel din Mariupol, bombardată. Rușii au atacat iar civilii care protestau în Herson La o zi distanță, duminică, Ministerul rus al Apărării a spus că 59.000 de oameni au fost evacuați din Mariupol în decurs de trei zile. De altfel, potrivit autorităților ruse, peste 330.000 de persoane au fost evacuate în Rusia de la începutul războiului. Ambasadorul Statelor Unite la ONU, Linda Thomas-Greenfield, a declarat pentru CNN că acuzațiile de deportare sunt „zguduitoare” și „inadmisibile”. Citește și: ONU: Aproape un sfert din populația Ucrainei a fost strămutată de războiul provocat de invazia rusă",362,380,Adevărat,0,f594fa5b0621e7c6b79fa1254128a2fff9d7f26e
d24_v1_1880039,https://www.digi24.ro/stiri/externe/ue/liderii-ue-vor-aproba-achizitionarea-in-comun-de-gaze-naturale-gaze-lichefiate-si-hidrogen-inainte-da-iarna-urmatoare-1880039,digi24,2022-03-22 12:03,2022,"Liderii UE vor aproba achiziționarea în comun de gaze naturale, gaze lichefiate şi hidrogen înainte de iarna următoare","Liderii UE vor aproba achiziționarea în comun de gaze naturale, gaze lichefiate şi hidrogen înainte de iarna următoare","Liderii UE vor aproba achiziționarea în comun de gaze naturale, gaze lichefiate şi hidrogen înainte de iarna următoare. Şefii de stat şi de guvern din Uniunea Europeană vor ajunge la un acord pentru a achiziţiona în comun gaze naturale, gaze lichefiate şi hidrogen înainte de iarna următoare, potrivit unei variante de lucru a comunicatului ce va fi aprobat la finalul summitul liderilor UE din 24-25 martie, informează Reuters, potrivit Agerpres. Invadarea Ucrainei de către Rusia, principalul furnizor de gaze al Europei, a dus la creşterea preţului gazelor la valori record şi a determinat UE să îşi reducă dependenţa de gazele ruseşti încă din acest an, dar asta înseamnă majorarea importurilor de la alţi furnizori, precum Qatarul şi SUA. „Cu privire la iarna următoare, statele membre şi Comisia vor colabora de urgenţă cu privire la achiziţiile comune de gaze naturale, gaze lichefiate şi hidrogen”, se precizează în documentul care va fi aprobat la finalul summitul liderilor UE din 24-25 martie şi care a fost consultat de Reuters. Anul trecut, Executivul comunitar a propus un sistem prin care statele membre UE să achiziţioneze la comun stocuri strategice de gaze, după ce o serie de ţări, precum Spania, au cerut astfel de achiziţii ca o modalitate de a dispune o rezervă împotriva eventualelor perturbări pe partea de aprovizionare. Îngrijorările cu privire la posibilele întreruperi au crescut după ce Rusia a lansat ceea ce numeşte o „operaţiune militară specială” în Ucraina. Rusia furnizează 40% din necesarul de gaze naturale al UE. Comisia Europeană va ajuta ţările membre să demareze achiziţiile comune de gaze în acest an şi în zilele următoare este aşteptată să propună o serie de reguli care vor obliga statele să umple depozitele de gaze până la 90% din capacitate înainte de venirea fiecărei ierni. În prezent, depozitele de gaze din UE au un grad de umplere de 26%. Documentul consultat de Reuters menţionează că ţările membre sunt de acord să îşi coordoneze măsurile pentru a umple depozitele de gaze şi să înceapă acest lucru „în cel mai scurt timp posibil”. Liderii europeni ar putea de asemenea analiza săptămâna aceasta noi măsuri pentru a proteja consumatorii de creştere preţurilor la energie şi să discute cum ar putea „optimiza” modul de funcţionare a pieţelor energetice. În acest sens, liderii UE vor cere Comisiei „să ia măsurile necesare” pentru a realiza acest lucru. Preţul gazelor naturale în Europa a crescut încă înainte de invadarea Ucrainei, ceea ce a determinat guvernele să aloce miliarde de euro pentru reduceri de taxe şi subvenţii în ideea de a proteja cetăţenii de facturile majorate. Însă găsirea unui răspuns comun la nivelul UE s-a dovedit dificilă deoarece ţările membre sunt responsabile de politicile energetice naţionale şi au opinii diferite cu privire la necesitatea unor acţiuni la nivelul întregului bloc comunitar. În timp ce state precum Spania, Belgia, Portugalia, Italia şi Grecia cer o intervenţie a statului pe pieţele energetice din Europa, ţări precum Germania, Ţările de Jos şi Danemarca se opun intervenţiei pe piaţă şi avertizează că aceasta ar provoca perturbări pe piaţă şi ar afecta investiţiile în energia verde.",496,511,Adevărat,0,ea4e82a92ef20ff650498f0c5c069d7de9e7d950
d24_v1_1873589,https://www.digi24.ro/stiri/externe/cnn-marturiile-soldatilor-rusi-prinsi-in-ucraina-confirma-ca-trupele-lui-putin-au-probleme-de-moral-unitatea-mea-e-total-impotriva-1873589,digi24,2022-03-16 13:43,2022,CNN: Mărturiile soldaților ruși prinși în Ucraina. Aceștia vorbesc de „crimele” comise și îi cer lui Putin să oprească războiul,CNN: Mărturiile soldaților ruși prinși în Ucraina. Aceștia vorbesc de „crimele” comise și îi cer lui Putin să oprească războiul,"CNN: Mărturiile soldaților ruși prinși în Ucraina. Aceștia vorbesc de „crimele” comise și îi cer lui Putin să oprească războiul. Moralul trupelor rusești care au invadat Ucraina este scăzut, iar armata lui Putin se confruntă cu probleme serioase de logistică și arpovizionare, o arată rapoartele de intelligence ale serviciilor ucrainene și occidentale. Informațiile par să fie confirmate și de mărturiile soldaților ruși care s-au predat sau care au fost capturați, scrie CNN. Mărturiile lor au fost publicate de ucrainenei pe diverse rețele sociale încă din primele zile ale războiului, însă acum mai mulți soldați ruși au apărut într-o conferință de presă susținută de autoritățile ucrainene. „Vreau să-i spun comandantului nostru șef să oprească actele teroriste din Ucraina, deoarece când ne vom întoarce ne vom ridica împotriva lui”, „Sunt mulți ca noi aici. Mai devreme sau mai târziu, vom veni acasă”, „Știu că în unitatea mea, ei sunt total împotrivă”, sunt doar câteva dintre mărturiile soldaților ruși. Aparițiile lor publice pot fi discutabile în temeiul Convențiilor de la Geneva, care interzic statelor să provoace umilințe inutile prizonierilor de război. Și este posibil ca mărturiile lor să fie făcute sub presiunea militarilor ucraineni. Însă, trei piloți din forțele aeriene rusești capturați de ucraineni, care au vorbit cu CNN, au spus că nu au fost constrânși să vorbească. CNN precizează că în niciun moment serviciile de securitate ucrainene, care se aflau în sală, nu au intervenit în niciun fel în realizarea interviurilor. Mesajul unui militar rus pentru Putin: „Nu vei ascunde asta pentru mult timp” Cele trei interviuri par să aibă un fir comun cu altele în care apar prizonieri de război ruși care vorbeau după capturarea lor că acesta nu este un război pe care doresc să-l ducă. Mărturia lor pare să susțină evaluările occidentale conform cărora există probleme de moral în rândul militarilor ruși. La 1 martie, un înalt oficial american a declarat că SUA au „indicii că moralul scade în unele” unități rusești. Maxim, ofițer și pilot de vânătoare, a vorbit cel mai mult. Părea învinețit și foarte palid, dar vorbea lucid pe tonul unui soldat profesionist. CNN precizează că folosește doar prenumele prizonierilor de război pentru propria lor protecție. „Tratamentul a fost acceptabil. Ne-au oferit mâncare și apă. Ne-au oferit tratament medical”, a spus Maxim. Acesta precizează că a primit „ordinul secret de luptă” abia cu o zi înainte ca Putin să anunţe „operaţiunea militară specială” împotriva Ucrainei. Piloții au fost întrebați ce părere au despre afirmațiile lui Putin conform cărora Ucraina ar fi condusă de neo-naziști. „Cred că a fost inventată asta ca pretext și este ceva ce lumea nu poate înțelege. (...) Dar Putin și cercul său au nevoie de acest lucru pentru a-și atinge propriile obiective. Nu am văzut naziști sau fasciști. Rușii și ucrainenii pot comunica în aceeași limbă, așa că vedem ce este bine (la acești oameni)”, a spus Maxim. Un alt ofițer, pe nume Vladimir a declarat: „Guvernul nostru ne-a spus că trebuie să eliberăm populația civilă. Vreau să le spun militarilor ruși: depuneți armele și nu veniți aici. Toată lumea vrea pace aici.” Vladimir",894,512,Adevărat,0,c38e94fc3bc86240ced5c2a8c480de2e137981f8
d24_v1_1882641,https://www.digi24.ro/stiri/externe/deciziile-luate-de-liderii-nato-la-bruxelles-40-000-de-soldati-pe-flancul-estic-si-patru-grupuri-de-lupta-inclusiv-in-romania-1882641,digi24,2022-03-24 15:41,2022,"Deciziile luate de liderii NATO la Bruxelles: 40.000 de soldați pe flancul estic și patru grupuri de luptă, inclusiv în România","Deciziile luate de liderii NATO la Bruxelles: 40.000 de soldați pe flancul estic și patru grupuri de luptă, inclusiv în România","Deciziile luate de liderii NATO la Bruxelles: 40.000 de soldați pe flancul estic și patru grupuri de luptă, inclusiv în România. Liderii NATO au decis joi, la Bruxelles, să trimită 40.000 de soldați pe flancul estic, împreună cu mijloace aeriene și navale, precum și înființarea a patru grupuri de luptă multinaționale suplimentare în Bulgaria, Ungaria, România și Slovacia. Potrivit declarației adoptate la finalul summitului , NATO condamnă invazia Ucrainei de către Rusia „în cei mai fermi termeni posibil”. „Vom continua să luăm toate măsurile necesare pentru a proteja și pentru a apăra securitatea populațiilor noastre și fiecare centimetru din teritoriul aliat. Angajamentul nostru față de articolul 5 din Tratatul de la Washington este de fier. Ca răspuns la acțiunile Rusiei, am activat planurile de apărare ale NATO, am desfășurat elemente ale Forței de Răspuns NATO și am plasat 40.000 de soldați pe flancul nostru estic, împreună cu mijloace aeriene și navale importante, sub comanda directă a NATO, susținută de dislocarea națională a Aliaților. De asemenea, înființăm patru grupuri de luptă multinaționale suplimentare în Bulgaria, Ungaria, România și Slovacia”, se arată în declarația adoptată la finalul summitului NATO. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Aliați îi transmit lui Putin „să oprească imediat acest război și să retragă forțele militare din Ucraina și facem apel la Belarus să pună capăt complicității sale”. „Rusia ar trebui să respecte Hotărârea din 16 martie a Curții Internaționale de Justiție a ONU și să suspende imediat operațiunile militare. Atacul Rusiei asupra Ucrainei amenință securitatea globală. Atacul său asupra normelor internaționale face lumea mai puțin sigură. Retorica de escaladare a președintelui Putin este iresponsabilă și destabilizatoare”, transmit liderii NATO. NATO condamnă atacurile Rusiei „asupra civililor, inclusiv femeilor, copiilor și persoanelor aflate în situații vulnerabile.” „Vom lucra cu restul comunității internaționale pentru a-i trage la răspundere pe cei responsabili pentru încălcările dreptului umanitar și internațional, inclusiv crimele de război. Suntem profund îngrijorați de riscul crescut de violență sexuală și trafic de persoane. Îndemnăm Rusia să permită accesul umanitar rapid, sigur și nestingherit și trecerea în siguranță pentru civili și să permită livrarea ajutorului umanitar către Mariupol și alte orașe asediate. De asemenea, condamnăm atacurile împotriva infrastructurii civile, inclusiv a celor care pun în pericol centralele nucleare. Vom continua să contracarăm minciunile Rusiei cu privire la atacul său asupra Ucrainei”, se arată în declarație. „Orice utilizare de către Rusia a unei arme chimice sau biologice ar fi inacceptabilă și ar avea consecințe grave”, mai transmit liderii NATO. NATO îndeamnă la negocieri de pace și cere Rusiei „să se angajeze în mod constructiv în negocieri credibile cu Ucraina pentru a obține rezultate concrete, începând cu o încetare durabilă a focului și mergând către o retragere completă a trupelor sale de pe teritoriul ucrainean.” Liderii NATO au și un mesaj de susținere și pentru președintele ucrainean Volodimir Zelenski și precizează că NATO își intesifică sprijinul pentru Ucraina. „Aliații NATO vor continua să ofere asistență în domenii precum securitatea cibernetică",735,512,Adevărat,0,d460107b60406f47f9403bb0af78e51fb0f8256e
