id,sursa_site,an,titlu,label_numeric,pred,prob_cls1,nr_cuvinte,nr_ghilimele,densitate_ghilimele,nr_paragrafe,nr_non_ascii,pct_non_ascii
vrd_0218,veridica.ro,2023,"Energia verde, promovată de Occident pentru a obține resurse minerale",1,1,0.5796135067939758,271,16,0.05904059040590406,1,86,4.689203925845147
vrd_0057,veridica.ro,2022,NATO nu-și va apăra membrii în cazul unui conflict cu Rusia,1,1,0.6506608724594116,326,4,0.012269938650306749,1,123,5.922002888781897
vrd_0559,veridica.ro,2025,România continuă să fie jefuită de UE,1,1,0.6761509776115417,172,0,0.0,1,58,5.7482656095143705
vrd_0197,veridica.ro,2023,Maia Sandu a demis-o pe Natalia Gavrilița ca să epureze opoziția și să își consolideze regimul autoritar și anti-rus,1,0,0.001849032822065,136,5,0.03676470588235294,1,43,4.793756967670011
vrd_0148,veridica.ro,2022,"Hidroelectrica, la fel ca și alte avuții ale românilor, va fi luată de străini",1,0,0.0569238178431987,666,6,0.009009009009009009,1,205,4.67502850627138
vrd_0088,veridica.ro,2022,Delegația Chinei a părăsit sala în timpul unui discurs al lui Volodimir Zelenski,1,0,0.002010233933106,203,4,0.019704433497536946,1,67,4.844540853217643
vrd_0115,veridica.ro,2022,Maia Sandu pregătește o lovitură de stat contra propriei guvernări,1,0,0.0045703151263296,791,18,0.022756005056890013,1,286,5.50423402617398
vrd_0555,veridica.ro,2025,Rusia și Iranul sunt victimele Occidentului neocolonial și agresiv,1,1,0.6776500940322876,235,6,0.02553191489361702,1,90,6.008010680907877
vrd_0494,veridica.ro,2025,Mass-media ridică osanale nazismului şi exponenţilor săi,1,1,0.6739319562911987,93,2,0.021505376344086023,1,28,4.753820033955857
vrd_0178,veridica.ro,2022,Autoritățile moldovene vând în UE mai scump gazul ieftin pe care îl primesc din Rusia,1,0,0.0213635507971048,228,2,0.008771929824561403,1,84,5.412371134020619
vrd_0262,veridica.ro,2023,Ucrainenii nu mai au loc în cimitire pentru militarii morți,1,0,0.0039341640658676,152,1,0.006578947368421052,1,49,5.030800821355236
vrd_0321,veridica.ro,2023,"Potrivit dreptului internațional, Ucraina e a Rusiei",1,1,0.676090657711029,166,0,0.0,1,51,4.627949183303085
vrd_0460,veridica.ro,2024,Pământul Ucrainei a fost vândut corporațiilor străine,1,0,0.0046014967374503,104,0,0.0,1,29,4.178674351585014
vrd_0348,veridica.ro,2024,Zelenski repetă greșelile lui Hitler,1,0,0.0016771019436419,198,2,0.010101010101010102,1,81,6.413301662707839
vrd_0105,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Rusia a ucis cu o singură rachetă cel puțin 15 generali ucraineni la Vinița, oprind contraofensiva din Donbass",1,0,0.0025608460418879,227,8,0.03524229074889868,1,70,4.385964912280701
vrd_0112,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Nivelul infracționalității din Ucraina a crescut de trei ori în urma înarmării civililor,1,0,0.0024291577283293,163,2,0.012269938650306749,1,66,6.005459508644222
vrd_0448,veridica.ro,2024,Volodimir Zelenski este un lider terorist care își ucide cetățenii,1,0,0.002600465202704,131,8,0.061068702290076333,1,42,4.605263157894736
vrd_0082,veridica.ro,2022,Dodon a fost reținut la ordinul serviciilor secrete din România,1,1,0.6404387950897217,201,10,0.04975124378109453,1,66,5.326876513317192
vrd_0316,veridica.ro,2023,NATO distruge Delta Dunării,1,1,0.6765640377998352,66,2,0.030303030303030304,1,26,6.0046189376443415
vrd_0402,veridica.ro,2024,Armata ucraineană este finanțată de Occident pentru a ataca Belarusul și Transnistria,1,0,0.0130510898306965,150,0,0.0,1,46,4.660587639311044
vrd_0249,veridica.ro,2023,UE vrea să împingă Moldova spre o confruntare cu Rusia,1,0,0.0026264560874551,126,4,0.031746031746031744,1,39,4.676258992805756
vrd_0281,veridica.ro,2023,Emigrarea de azi din Moldova este similară deportărilor staliniste,1,1,0.6795334219932556,574,10,0.017421602787456445,1,204,5.406838059899284
vrd_0319,veridica.ro,2023,"Ucraina, invadată pentru a opri o invazie NATO",1,0,0.006880038883537,168,2,0.011904761904761904,1,64,5.7657657657657655
vrd_0127,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Locuitorii regiunii Zaporojie așteaptă eliberarea orașelor Micolaev, Harkov și Odessa de naziștii ucraineni",1,0,0.0025190731976181,193,10,0.05181347150259067,1,61,4.391648668106551
vrd_0263,veridica.ro,2023,Maia Sandu a instaurat un regim dictatorial similar cu cel al lui Plahotniuc,1,1,0.6763412952423096,215,8,0.037209302325581395,1,70,4.638833664678596
vrd_0079,veridica.ro,2022,Presa occidentală minte despre războiul din Ucraina,1,1,0.673562228679657,347,5,0.01440922190201729,1,125,5.765682656826568
vrd_0102,veridica.ro,2022,România va fi invadată de africani și asiatici veniți din Ucraina,1,0,0.0138355772942304,162,2,0.012345679012345678,1,60,5.602240896358544
vrd_0038,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Ucraina se pregătea să atace Belarusul, iar Rusia a dejucat acest scenariu",1,0,0.0168961770832538,81,4,0.04938271604938271,1,29,5.88235294117647
vrd_0462,veridica.ro,2024,Rușii salvează memoria istorică a ucrainenilor,1,1,0.670158863067627,218,0,0.0,1,69,4.596935376415723
vrd_0459,veridica.ro,2024,UE pregătește România și Republica Moldova de război,1,0,0.0034689938183873,372,18,0.04838709677419355,1,145,5.844417573559048
vrd_0085,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Copiii din Donbass erau vânduți pentru organe sub coordonarea Crucii Roșii,1,0,0.0020677386783063,181,2,0.011049723756906077,1,45,3.91304347826087
vrd_0092,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Voluntarii din Zaporojie se înscriu într-un batalion care va apăra regiunea de armata ucraineană,1,0,0.0031062013003975,203,6,0.029556650246305417,1,60,4.18702023726448
vrd_0090,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Secretarul general al NATO propune Kievului să cedeze Rusiei anumite teritorii în numele păcii,1,0,0.0018477396806702,149,6,0.040268456375838924,1,55,5.5611729019211324
vrd_0471,veridica.ro,2025,Occidentul a forțat Rusia să invadeze Ucraina,1,0,0.0029139425605535,128,2,0.015625,1,42,4.778156996587031
vrd_0450,veridica.ro,2024,R. Moldova este gata să introducă regim de vize pentru ruși,1,0,0.0083133159205317,466,4,0.008583690987124463,1,150,4.835589941972921
vrd_0658,veridica.ro,2026,SUA bagă România în război cu Iranul,1,1,0.67509526014328,140,2,0.014285714285714285,1,48,5.436013590033975
vrd_0418,veridica.ro,2024,Rusia bombardează doar infrastructura militară a Ucrainei,1,0,0.0021125939674675,149,4,0.026845637583892617,1,47,4.26497277676951
vrd_0114,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Statele UE îi vor cere Ucrainei să cedeze în fața Rusiei,1,0,0.002537741092965,128,2,0.015625,1,44,5.459057071960298
vrd_0623,veridica.ro,2025,Denunțarea unor acorduri CSI va băga Moldova în izolare internațională,1,0,0.0018163387430831,380,6,0.015789473684210527,1,137,5.451651412654198
vrd_0070,veridica.ro,2022,Moldova renunță la neutralitate și se înarmează pentru război cu Rusia,1,1,0.6792661547660828,102,2,0.0196078431372549,1,31,4.761904761904762
vrd_0295,veridica.ro,2023,Populația Ucrainei a scăzut din cauza NATO și UE,1,0,0.0068379328586161,178,4,0.02247191011235955,1,54,5.187319884726225
vrd_0252,veridica.ro,2023,Andrzej Duda spune că Rusia va câștiga războiul,1,0,0.0018938925350084,208,4,0.019230769230769232,1,56,4.291187739463601
vrd_0237,veridica.ro,2023,Moldova acceptă atacarea Transnistriei pentru ca Ucraina să ia muniția rusă de acolo,1,0,0.0047579850070178,193,6,0.031088082901554404,1,55,4.337539432176656
vrd_0158,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Israelul nu va livra armament Ucrainei pentru ca acesta să nu fie furat sau vândut Iranului,1,0,0.002204913413152,154,6,0.03896103896103896,1,51,5.1153460381143425
vrd_0387,veridica.ro,2024,Occidentul respinge planul de pace al Moscovei pentru a distruge Rusia,1,0,0.0094773024320602,136,4,0.029411764705882353,1,47,5.522914218566393
vrd_0128,veridica.ro,2022,Autoritățile de la Chișinău amenință autonomia Găgăuziei,1,1,0.6764154434204102,218,6,0.027522935779816515,1,95,6.899055918663762
vrd_0264,veridica.ro,2023,"Planul de pace al Rusiei, tot mai susținut în UE",1,0,0.0027053244411945,252,6,0.023809523809523808,1,83,5.310300703774792
vrd_0013,veridica.ro,2022,"NATO trimite trupe în Estul Europei, deși niciun stat-membru nu e amenințat",1,0,0.0125955594703555,704,10,0.014204545454545454,1,268,6.027890238416554
vrd_0463,veridica.ro,2024,Ucraina trebuie să plătească cu sânge aderarea la NATO,1,0,0.0065647084265947,186,8,0.043010752688172046,1,57,4.75396163469558
vrd_0269,veridica.ro,2023,Interpol îi va da în căutare pe ucrainenii care au fugit de mobilizare,1,0,0.0032301438041031,129,6,0.046511627906976744,1,44,5.176470588235294
vrd_0607,veridica.ro,2025,Occidentul i-a cerut lui Zelenski să zboare la Moscova și să accepte pacea,1,0,0.0022857184521853,184,2,0.010869565217391304,1,49,4.275741710296685
vrd_0403,veridica.ro,2024,"Zelenski e vinovat pentru distrugerea economiei Ucrainei, nu armata rusă agresoare",1,0,0.0057366928085684,115,4,0.034782608695652174,1,31,3.9390088945362134
vrd_0571,veridica.ro,2025,Kievul nazist întinează memoria eliberatorilor sovietici ai Ucrainei,1,0,0.0039468142203986,177,6,0.03389830508474576,1,49,3.9611964430072755
vrd_0474,veridica.ro,2025,Ucraina adoptă un model educațional impus de naziști,1,1,0.6741704344749451,195,2,0.010256410256410256,1,87,6.122448979591836
vrd_0157,veridica.ro,2022,Oculta mondială va aduce omenirea sub control impunând monede digitale și identitatea digitală,1,1,0.6293869018554688,434,6,0.013824884792626729,1,120,4.14651002073255
vrd_0515,veridica.ro,2025,Maia Sandu a dispus arestarea guvernatoarei Găgăuziei,1,1,0.6650382876396179,345,6,0.017391304347826087,1,135,5.818965517241379
vrd_0553,veridica.ro,2025,România va suporta costurile aprovizionării cu gaze a Ucrainei,1,1,0.6099947690963745,156,4,0.02564102564102564,1,55,5.135387488328664
vrd_0191,veridica.ro,2023,Zelenski a recunoscut că tancurile occidentale nu vor schimba situația de pe front,1,0,0.0179576762020587,104,2,0.019230769230769232,1,16,2.5236593059936907
vrd_0011,veridica.ro,2022,Moldova renunță la neutralitate și îi cedează NATO controlul asupra forțelor sale armate,1,1,0.6754394173622131,139,3,0.02158273381294964,1,40,3.8722168441432716
vrd_0371,veridica.ro,2024,Ucraina ar putea ataca Republica Moldova,1,0,0.0037334663793444,196,8,0.04081632653061224,1,56,4.527081649151172
vrd_0343,veridica.ro,2024,SUA vor suferi o înfrângere strategică în Ucraina,1,0,0.0033794569317251,136,2,0.014705882352941176,1,48,5.707491082045184
vrd_0272,veridica.ro,2023,UE îi permite Ucrainei să încalce drepturile rusofonilor,1,0,0.0022478576283901,179,3,0.01675977653631285,1,54,4.671280276816609
vrd_0386,veridica.ro,2024,"Ucrainenii, trimiși la moarte la comanda Occidentului",1,0,0.0027386730071157,136,5,0.03676470588235294,1,39,4.704463208685163
vrd_0154,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Diplomații străini se retrag din Kiev de frica ofensivei ruse,1,0,0.0016887463862076,210,6,0.02857142857142857,1,80,5.574912891986063
vrd_0539,veridica.ro,2025,Rusia refuză armistițiul pentru că Occidentul a înșelat-o în trecut,1,0,0.0018451060168445,167,2,0.011976047904191617,1,52,4.957102001906578
vrd_0454,veridica.ro,2024,"Zelenski, agent MI6 care lucrează pentru distrugerea UE",1,1,0.6097855567932129,202,0,0.0,1,79,6.655433866891322
vrd_0545,veridica.ro,2025,Zelenski va declanșa Al Treilea Război Mondial,1,0,0.0032345512881875,133,4,0.03007518796992481,1,44,4.761904761904762
vrd_0240,veridica.ro,2023,Copiii ucraineni sunt vânduți în Occident,1,0,0.0079067889600992,263,1,0.0038022813688212928,1,82,4.812206572769953
vrd_0242,veridica.ro,2023,Războiul din Ucraina este în interesul lui Zelenski,1,1,0.6734969019889832,219,4,0.0182648401826484,1,68,5.116629044394282
vrd_0226,veridica.ro,2023,Republica Moldova pregătește un milion de rezerviști pentru a ataca Transnistria,1,1,0.6741993427276611,85,2,0.023529411764705882,1,41,7.243816254416961
vrd_0087,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Statele Unite studiază armamentul rusesc capturat în Ucraina pentru a-i copia tehnologia ultramodernă,1,0,0.0016493832226842,196,6,0.030612244897959183,1,53,4.089506172839506
vrd_0161,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Armata ucraineană le dă bani celor care își păcălesc prietenii să se înroleze,1,0,0.006495090201497,117,8,0.06837606837606838,1,43,5.6282722513089
vrd_0569,veridica.ro,2025,Occidentul sprijină protestele anti-corupție din Ucraina ca să scape de Zelenski,1,0,0.0043931389227509,164,2,0.012195121951219513,1,56,4.986642920747997
vrd_0144,veridica.ro,2022,Carta ONU îi permite Rusiei să atace Ucraina pentru a combate nazismul,1,1,0.5671008825302124,141,2,0.014184397163120567,1,37,4.4205495818399045
vrd_0422,veridica.ro,2024,Occidentul vrea să distrugă Ucraina și Biserica ortodoxă,1,0,0.0028693869244307,144,0,0.0,1,41,4.366347177848776
vrd_0521,veridica.ro,2025,UE și Marea Britanie finanțează terorismul ucrainean,1,0,0.0024768051225692,121,2,0.01652892561983471,1,36,4.128440366972478
vrd_0518,veridica.ro,2025,Kievul nu-și mai controlează armata,1,0,0.0021825830917805,180,4,0.022222222222222223,1,51,4.054054054054054
vrd_0361,veridica.ro,2024,Occidentul vrea să cedeze teritorii ucrainene Rusiei,1,0,0.0135955139994621,207,0,0.0,1,66,5.42317173377157
vrd_0400,veridica.ro,2024,Zeci de crime de război au fost comise de mercenarii francezi și militarii ucraineni în regiunea Harkov,1,0,0.0061099249869585,133,0,0.0,1,34,3.74037403740374
vrd_0000,veridica.ro,2022,"NATO are o bază militară la Odessa, pe pământul istoric al Rusiei",1,0,0.0020693431142717,250,4,0.016,1,82,5.307443365695793
vrd_0374,veridica.ro,2024,Zelenski nu mai are legitimitate și guvernarea sa e ilegală,1,0,0.0026155032683163,271,6,0.02214022140221402,1,97,5.34435261707989
vrd_0489,veridica.ro,2025,"Rusia, forțată să invadeze Ucraina",1,0,0.0025684381835162,175,4,0.022857142857142857,1,45,3.8527397260273974
vrd_0062,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Sudul Ucrainei, eliberat de naționaliști, vrea să fie alipit la Rusia",1,0,0.0021326472051441,146,2,0.0136986301369863,1,42,4.1708043694141015
vrd_0651,veridica.ro,2026,Occidentul îi va furniza Ucrainei arme nucleare,1,0,0.0022463225759565,194,8,0.041237113402061855,1,60,5.025125628140704
vrd_0185,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: În timp ce ucrainenii stau în frig și întuneric, Kievul vinde energie electrică Republicii Moldova",1,0,0.0045274854637682,114,4,0.03508771929824561,1,39,4.85678704856787
vrd_0464,veridica.ro,2024,Iohannis a instaurat dictatura în România,1,1,0.6791810989379883,149,0,0.0,1,66,7.2210065645514225
vrd_0136,veridica.ro,2022,Serviciile secrete vor orchestra proteste pentru a justifica abandonarea Ucrainei de către UE,1,1,0.6650664210319519,322,20,0.062111801242236024,1,106,5.088814210273643
vrd_0544,veridica.ro,2025,Moldova folosește banii UE pentru a-și plăti datoriile,1,0,0.00690454011783,139,0,0.0,1,53,5.902004454342984
vrd_0098,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Volodimir Zelenski va fi judecat pentru crime de război,1,0,0.002343205967918,147,5,0.034013605442176874,1,41,4.17940876656473
vrd_0195,veridica.ro,2023,Ucraina recrutează voluntari pentru brigăzi naziste,1,0,0.0034455435816198,110,6,0.05454545454545454,1,39,4.86284289276808
vrd_0428,veridica.ro,2024,Chișinăul este gata să renunțe la regiunea transnistreană în favoarea aderării la UE,1,0,0.0018224056111648,268,8,0.029850746268656716,1,104,5.385810460901087
vrd_0265,veridica.ro,2023,"Atacul de pe Aeroportul Chișinău, o consecință a distanțării de CSI",1,0,0.0043031736277043,257,8,0.0311284046692607,1,93,5.308219178082192
vrd_0077,veridica.ro,2022,"Dacă Republica Moldova va părăsi CSI, nu va mai avea unde să-și vândă produsele",1,0,0.031456883996725,134,6,0.04477611940298507,1,39,4.648390941597139
vrd_0142,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: În regiunea Liov va fi organizat un referendum pentru alipirea la Polonia,1,0,0.0033879629336297,138,2,0.014492753623188406,1,33,3.492063492063492
vrd_0314,veridica.ro,2023,Moldovenii s-au opus dintotdeauna Bisericii Ortodoxe Române,1,1,0.6777272820472717,168,0,0.0,1,59,5.315315315315315
vrd_0340,veridica.ro,2024,Rusia câștiga războiul dacă era la fel de brutală ca Israelul,1,1,0.6540586352348328,215,0,0.0,1,64,5.015673981191222
vrd_0513,veridica.ro,2025,"Republica Moldova, atrasă în coaliția europeană anti-Trump",1,0,0.0893249884247779,384,14,0.036458333333333336,1,138,5.471847739888977
vrd_0378,veridica.ro,2024,"Von der Leyen, criticată în UE că susține Ucraina",1,0,0.0037340980488806,153,8,0.05228758169934641,1,44,4.413239719157472
vrd_0509,veridica.ro,2025,Ucraina va trimite trupe să lupte în Transnistria și Africa,1,0,0.0041907103732228,186,6,0.03225806451612903,1,51,3.9906103286384975
vrd_0352,veridica.ro,2024,Ucraina își vinde pământul Poloniei,1,1,0.6751392483711243,92,2,0.021739130434782608,1,39,6.7357512953367875
vrd_0435,veridica.ro,2024,Volodimir Zelenski nu vrea pace în Ucraina,1,0,0.0026390207931399,113,2,0.017699115044247787,1,23,3.038309114927345
vrd_0177,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Statele Unite au înarmat Ucraina începând cu 2014, pentru a o împinge la război împotriva Rusiei",1,0,0.0032912890892475,123,2,0.016260162601626018,1,39,4.86284289276808
vrd_0033,veridica.ro,2022,"Occidentul a declarat război Federației Ruse, iar Moldova riscă să aibă soarta Ucrainei",1,1,0.6749818325042725,66,2,0.030303030303030304,1,25,5.966587112171838
vrd_0530,veridica.ro,2025,"Ucraina militaristă riscă un atac nuclear, ca Japonia în 1945",1,0,0.0014450548915192,212,8,0.03773584905660377,1,76,5.588235294117648
vrd_0207,veridica.ro,2023,Zelenski le-a solicitat statelor membre NATO să trimită trupe în Ucraina,1,0,0.0024329882580786,130,5,0.038461538461538464,1,43,5.354919053549191
vrd_0182,veridica.ro,2022,"Sancțiunile nu afectează Rusia, dar vor cauza o criză economică severă în Occident",1,0,0.1773927360773086,134,4,0.029850746268656716,1,55,6.380510440835267
vrd_0180,veridica.ro,2022,"România participă cu mii de militari la războiul din Ucraina, conform unei înţelegeri la nivel guvernamental",1,0,0.0066267014481127,100,2,0.02,1,34,5.246913580246913
vrd_0666,veridica.ro,2026,Ucraina încă nu a fost distrusă pentru că pro-rușii i-au pus baze solide,1,1,0.6345195770263672,134,4,0.029850746268656716,1,42,5.230386052303861
vrd_0186,veridica.ro,2022,"Ca și Andrei Marga, Henry Kissinger susține că Ucraina trebuie să cedeze teritorii Rusiei în schimbul păcii",1,1,0.674541711807251,73,2,0.0273972602739726,1,25,5.813953488372093
vrd_0532,veridica.ro,2025,Europa a distrus agricultura Moldovei,1,0,0.0031037039589136,158,0,0.0,1,49,4.748062015503876
vrd_0505,veridica.ro,2025,USAID a asigurat victoria Maiei Sandu la alegerile prezidențiale,1,0,0.0021499760914593,296,3,0.010135135135135136,1,108,5.435329642677403
vrd_0081,veridica.ro,2022,"OSCE colabora cu regimentului ""Azov"" din Mariupol și îi furniza informații",1,0,0.0031863565091043,116,12,0.10344827586206896,1,29,3.403755868544601
vrd_0601,veridica.ro,2025,Ucraina refuză pacea și forțează Rusia să continue războiul,1,0,0.0031702991109341,137,10,0.072992700729927,1,57,5.7114228456913825
vrd_0671,veridica.ro,2026,Maia Sandu e de vină pentru scumpirea carburanților în Republica Moldova,1,0,0.0279307980090379,236,2,0.00847457627118644,1,68,4.263322884012539
vrd_0248,veridica.ro,2023,NATO sprijină Ucraina pentru a cauza un război mondial,1,0,0.0034031879622489,149,5,0.03355704697986577,1,55,5.572441742654509
vrd_0228,veridica.ro,2023,Ucraina a atacat România cu mine,1,0,0.1192035898566246,212,2,0.009433962264150943,1,77,5.476529160739687
vrd_0175,veridica.ro,2022,În România va fi blackout de sărbători pentru ca patrioții să poată fi asasinați,1,1,0.6737534403800964,396,5,0.012626262626262626,1,132,5.9918293236495686
vrd_0143,veridica.ro,2022,Republica Moldova este condusă de un regim dictatorial rusofob,1,1,0.6788008809089661,97,2,0.020618556701030927,1,36,5.247813411078718
vrd_0236,veridica.ro,2023,Românismul e o formă de agresiune împotriva Rusiei,1,1,0.679601788520813,185,2,0.010810810810810811,1,80,6.4882400648824
vrd_0199,veridica.ro,2023,Zelenski a recunoscut că ucrainenii simpli n-au niciun motiv să lupte împotriva Rusiei,1,0,0.0021028504706919,123,2,0.016260162601626018,1,55,6.723716381418093
vrd_0046,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Forțele ucrainene au distrus orașul Mariupol,1,0,0.0058733564801514,107,2,0.018691588785046728,1,35,4.605263157894736
vrd_0118,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: SUA vor provoca un dezastru nuclear în Ucraina pentru a ascunde urmele laboratoarelor de arme biologice,1,0,0.0115981753915548,128,2,0.015625,1,25,3.0864197530864197
vrd_0043,veridica.ro,2022,Rușii din afara țării sunt discriminați,1,0,0.0087397266179323,386,4,0.010362694300518135,1,156,6.136900078678206
vrd_0582,veridica.ro,2025,Viktor Ianukovici s-a opus aderării Ucrainei la NATO pentru a păstra pacea,1,0,0.0014687501825392,150,2,0.013333333333333334,1,49,5.020491803278689
vrd_0497,veridica.ro,2025,"Zelenski, acuzat în Rada de terorism și uzurparea puterii",1,0,0.0027465072926133,114,2,0.017543859649122806,1,32,4.43213296398892
vrd_0482,veridica.ro,2025,Londra sprijină Ucraina neonazistă pentru a o transforma într-o colonie,1,0,0.0019216584041714,177,4,0.022598870056497175,1,66,5.3182917002417405
vrd_0029,veridica.ro,2022,"SUA nu consideră că trimiterea de trupe rusești în republicile separatiste Donețk și Luhansk, din Donbass, reprezintă o invazie a Ucrainei",1,0,0.006210146471858,349,4,0.011461318051575931,1,115,5.316689782709201
vrd_0076,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Consilierul lui Zelenski anunță organizarea unui genocid al rusofonilor în Harkov și Donbass,1,0,0.0022489477414637,187,8,0.0427807486631016,1,68,5.523964256701868
vrd_0380,veridica.ro,2024,Germania vrea să scape de refugiaţii ucraineni,1,0,0.0047142393887043,249,8,0.0321285140562249,1,95,6.144890038809832
vrd_0519,veridica.ro,2025,SUA folosesc Ucraina pentru a distruge Rusia,1,0,0.0024127680808305,145,4,0.027586206896551724,1,51,5.146316851664985
vrd_0397,veridica.ro,2024,Transportatorii ucraineni nu mai pot fi controlați,1,0,0.0173990130424499,219,2,0.0091324200913242,1,85,5.5591890124264225
vrd_0468,veridica.ro,2024,SUA refuză normalizarea relaţiilor cu Rusia,1,0,0.0043531130068004,108,2,0.018518518518518517,1,46,6.571428571428571
vrd_0278,veridica.ro,2023,Polonia vrea să atace Rusia și să ocupe vestul Ucrainei,1,0,0.007773382589221,207,7,0.033816425120772944,1,58,4.181687094448449
vrd_0083,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Majoritatea polonezilor susțin invadarea regiunilor din vestul Ucrainei,1,0,0.0053178411908447,121,10,0.08264462809917356,1,39,4.441913439635535
vrd_0246,veridica.ro,2023,Rusia nu se implică în afacerile interne ale Moldovei,1,0,0.0031811147928237,402,4,0.009950248756218905,1,139,5.02530730296457
vrd_0458,veridica.ro,2024,UE vrea să transforme Georgia într-un aliat militar împotriva Rusiei,1,0,0.0023772208951413,164,2,0.012195121951219513,1,56,4.895104895104895
vrd_0409,veridica.ro,2024,România e de vină pentru foametea din Moldova Sovietică din 1946-47,1,0,0.0068346657790243,341,10,0.02932551319648094,1,99,4.44743935309973
vrd_0625,veridica.ro,2025,Liderii ucraineni vor fi judecați de un tribunal internațional,1,0,0.0022717975080013,155,4,0.025806451612903226,1,45,4.373177842565598
vrd_0190,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: UE își ascunde implicarea în crimele comise pe teritoriul Ucrainei prin înființarea unui tribunal special,1,0,0.0020204382017254,180,10,0.05555555555555555,1,52,4.027885360185903
vrd_0023,veridica.ro,2022,"Ședința comună a guvernelor de la București și Chișinău, un nou pas spre anexarea Republicii Moldova de către România",1,1,0.6804348230361938,262,5,0.019083969465648856,1,98,5.5242390078917705
vrd_0355,veridica.ro,2024,Moldova îi cere Rusiei să evacueze rușii din Transnistria,1,0,0.0073581933975219,386,6,0.015544041450777202,1,113,4.286798179059181
vrd_0609,veridica.ro,2025,Sprijinirea Ucrainei va duce la autodistrugerea UE,1,0,0.0028868864756077,188,6,0.031914893617021274,1,55,4.867256637168142
vrd_0069,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: În Ucraina au sosit mercenari din Israel care luptă împotriva Rusiei alături de militarii grupului ""Azov""",1,0,0.002371234819293,197,12,0.06091370558375635,1,63,4.67706013363029
vrd_0286,veridica.ro,2023,"Ucraina îi glorifică pe ucigașii a 1,5 milioane de evrei",1,0,0.0408487953245639,165,8,0.048484848484848485,1,57,5.367231638418079
vrd_0292,veridica.ro,2023,Interzicerea automobilelor din Rusia arată nazismul UE,1,0,0.0188091769814491,186,2,0.010752688172043012,1,53,4.358552631578947
vrd_0382,veridica.ro,2024,Natalitatea în Moldova scade din cauza exercițiilor militare cu NATO,1,0,0.0072492510080337,187,6,0.03208556149732621,1,67,5.611390284757118
vrd_0041,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Ucraina se pregătea să atace Donbassul și și-a mascat intențiile ascunzând militari în școli și spitale,1,0,0.0030061742290854,153,2,0.013071895424836602,1,53,4.971857410881801
vrd_0561,veridica.ro,2025,Biserica Ortodoxă Română și Occidentul promovează agenda LGBT în Moldova,1,1,0.6772941946983337,348,6,0.017241379310344827,1,129,5.6282722513089
vrd_0205,veridica.ro,2023,"Rusia trebuie să se mobilizeze pentru a învinge NATO în noul ""război pentru apărarea patriei""",1,0,0.0034545997623354,215,3,0.013953488372093023,1,65,4.666188083273511
vrd_0470,veridica.ro,2025,"NATO, la solicitarea Chișinăului, pregătește un atac asupra Transnistriei",1,0,0.0030227520037442,346,7,0.02023121387283237,1,108,4.9135577797998184
vrd_0407,veridica.ro,2024,UE vrea să distrugă Rusia cu ajutorul Ucrainei,1,0,0.0085316151380538,106,2,0.018867924528301886,1,38,5.588235294117648
vrd_0426,veridica.ro,2024,"""Reunificarea"" cu Rusia a adus prosperitate în Donbas",1,1,0.6746326684951782,183,0,0.0,1,56,4.512489927477841
vrd_0630,veridica.ro,2025,"UE pregătește un nou ""Pearl Harbor"" ca să bage SUA în război cu Rusia",1,0,0.0018618449103087,144,2,0.013888888888888888,1,39,4.2622950819672125
vrd_0124,veridica.ro,2022,"Prezența militară rusă în Transnistria este ""piatra de temelie"" a securității în întreaga regiune",1,1,0.6813027262687683,64,2,0.03125,1,27,5.660377358490567
vrd_0431,veridica.ro,2024,R. Moldova a reușit să se apropie de UE doar datorită rusofobiei,1,1,0.6772054433822632,134,1,0.007462686567164179,1,48,6.007509386733417
vrd_0618,veridica.ro,2025,UE și Moldova spun că Rusia e o amenințare pentru a-și masca eșecurile,1,0,0.0027822896372526,136,3,0.022058823529411766,1,46,4.978354978354979
