id,url,titlu,data,sursa_site,sectiune,text_curat,nr_cuvinte,tags,autor,matched_core,matched_hybrid,audit_thematic_pass,found_on_page,calitate_extractie,label,label_numeric,hash_continut,nr_cuvinte_pre_clean,cleaning_actions
g4m_v2_00092,https://www.g4media.ro/moscova-sustine-ca-a-recucerit-una-dintre-ultimele-localitati-ocupate-din-regiunea-kursk.html,Moscova susține că a recucerit una dintre ultimele localități ocupate din regiunea Kursk,2025-04-08T12:04:13+00:00,g4media.ro,,"Moscova susține că a recucerit una dintre ultimele localități ocupate din regiunea Kursk Rusia a susținut, marți, că a recucerit una dintre ultimele localități ocupate de armata ucraineană în regiunea Kursk, de la frontiera rusă, din care forțele Kievului au fost acum aproape complet alungate, transmite AFP preluată de Le Figaro. „Unități ale Grupului de trupe Nord au eliberat orașul Guevo din regiunea Kursk în cursul operațiunilor ofensive”, a declarat Ministerul rus al Apărării în raportul său zilnic. În urma acestei pierderi, forțele ucrainene controlează acum doar două sate de frontieră din regiune. În vara anului 2024, armata ucraineană a lansat o ofensivă în regiunea Kursk, luând prin surprindere trupele ruse și capturând mai mult de 1.000 de kilometri pătrați. Soldații ruși au recucerit în martie o mare parte din regiune, în special scoțându-i pe ucraineni din orășelul Sudja, principala lor bază de operațiuni din zonă. Potrivit blogului militar DeepState, apropiat de armata ucraineană, aceasta din urmă controla doar 58 de kilometri pătrați din regiunea Kursk înainte ca Moscova să anunțe recucerirea orașului Guevo. Trupele ruse sunt acum pe punctul de a amenința regiunea ucraineană Sumîi, din apropiere de Kursk, unde au făcut deja incursiuni în ultimele săptămâni. Luni seara, președintele ucrainean Volodimir Zelenski a raportat pentru prima dată că forțele Kievului sunt prezente în regiunea rusă Belgorod, vecină cu Kursk. Armata rusă a raportat că s-a confruntat cu atacuri terestre ucrainene în martie anul trecut în această regiune, care a fost ținta mai multor incursiuni armate și bombardamente mortale.",250,kursk|razboi ucraina,Redacția,1,0,1,6,excelenta,stire_credibila,0,a3554ffea4a20b68,276,
g4m_v2_00091,https://www.g4media.ro/razboiul-despre-care-nimeni-nu-vorbeste-onu-trage-un-semnal-de-alarma-cu-privire-la-violenta-impotriva-femeilor-ucrainene.html,Războiul despre care nimeni nu vorbește: ONU trage un semnal de alarmă cu privire la violența împotriva femeilor ucrainene,2025-04-14T15:56:54+00:00,g4media.ro,,"Războiul despre care nimeni nu vorbește: ONU trage un semnal de alarmă cu privire la violența împotriva femeilor ucrainene Femeile din Ucraina se confruntă cu o creștere a violenței bazate pe gen, pe lângă amenințările directe ale conflictului în urma invaziei la scară largă a Rusiei în 2022, a declarat pentru Euronews reprezentantul pentru Ucraina al Fondului Națiunilor Unite pentru Populație (UNFPA). Ulla Müller, care conduce echipa UNFPA din Ucraina, a avertizat cu privire la pericolele tot mai mari cu care se confruntă femeile care trăiesc în această țară și a declarat că violența bazată pe gen se agravează. Violența împotriva femeilor tinde să crească în situațiile de conflict, deoarece instabilitatea exacerbează vulnerabilitățile existente, a declarat Müller pentru Euronews. „Violența bazată pe gen este umbra crizei despre care nimeni nu vorbește. Acest lucru trebuie să înceteze”, a spus ea, adăugând că este un subiect pe care oamenii tind să îl ignore pentru că este urât și nimeni nu vrea să îl recunoască. UNFPA raportează că insecuritatea pentru femeile din regiune crește odată cu tensiunile tot mai mari generate de conflict. „Războiul nu le permite femeilor să se deplaseze în siguranță în comunitate și în multe zone ale orașelor lor, din cauza întreruperilor de electricitate și a bombardamentelor”, a spus ea, întrebând la cine ar putea apela femeile vulnerabile dacă se simt în nesiguranță și acasă. Se estimează că 2,4 milioane de persoane din Ucraina – majoritatea femei și fete – se confruntă sau sunt expuse riscului de violență bazată pe.",250,femei ucraina|raport ONU|razboi ucraina|violenta de gen,Redacția,1,0,1,6,excelenta,stire_credibila,0,04ec1dfea9c14d48,755,
g4m_v2_00090,https://www.g4media.ro/seful-nato-mark-rutte-reafirma-sprijinul-pentru-ucraina-in-timpul-unei-vizite-surpriza-la-odesa.html,"Șeful NATO, Mark Rutte, reafirmă sprijinul pentru Ucraina în timpul unei vizite surpriză la Odesa",2025-04-15T19:10:32+00:00,g4media.ro,,"Șeful NATO, Mark Rutte, reafirmă sprijinul pentru Ucraina în timpul unei vizite surpriză la Odesa Sprijinul NATO pentru Ucraina rămâne „neclintit”, a declarat secretarul general al Alianței, subliniind că peste 20 de miliarde de euro în asistență pentru securitate au fost deja promise de aliați în primele trei luni ale anului 2025. Mark Rutte a efectuat marți o vizită surpriză în Ucraina și s-a întâlnit cu președintele Volodimir Zelenski, în orașul port Odesa din sudul țării, transmite Euronews . „Sunt aici astăzi pentru că eu cred că poporul ucrainean merită pace reală, siguranță reală și securitate în țara lor, în casele lor”, a declarat Rutte în timpul unei conferințe de presă comune cu Zelenski. Ambii au vizitat un spital din oraș unde s-au întâlnit cu soldați ucraineni răniți. Vizita lui Rutte a venit la câteva zile după ce două rachete balistice rusești au lovit centrul orașului Sumî în Duminica Floriilor, omorând cel puțin 35 de persoane, inclusiv doi copii, și rănind alte 119. Orașul din nord-est se află la aproximativ 30 de kilometri de granița Ucrainei cu Rusia. A fost al doilea atac de amploare din ultima săptămână soldat cu victime civile semnificative. De asemenea, aceasta este prima călătorie a lui Rutte în Ucraina de când președintele american Donald Trump și-a asumat conducerea negocierilor de încetare a focului între Kiev și Moscova, care au inclus mai multe runde de discuții în Arabia Saudită. „Aceste discuții nu sunt ușoare, nu în ultimul rând în urma acestor violențe îngrozitoare”, a declarat șeful.",250,Mark Rutte|mark rutte odesa|nato ucraina|negocieri ucraina|razboi ucraina|Volodimir Zelenski,Redacția,1,0,1,6,excelenta,stire_credibila,0,84592861ed912d65,656,
g4m_v2_00089,https://www.g4media.ro/trump-este-vag-cu-privire-la-un-termen-limita-stabilit-de-sua-pentru-acordul-de-pace-din-ucraina-nimeni-nu-se-joaca-cu-mine.html,Trump este vag cu privire la un termen limită stabilit de SUA pentru acordul de pace din Ucraina: „Nimeni nu se joacă cu mine”,2025-04-19T05:22:44+00:00,g4media.ro,,"Trump este vag cu privire la un termen limită stabilit de SUA pentru acordul de pace din Ucraina: „Nimeni nu se joacă cu mine” Preşedintele Donald Trump a rămas vag cu privire la un termen limită al SUA pentru un potenţial acord de pace în Ucraina, în urma unui ultimatum criptic emis de secretarul de stat Marco Rubio, relatează dpa, citată de Agerpres. Întrebat vineri la Casa Albă, Trump a declarat că doreşte să vadă un acord „foarte curând”. Cu toate acestea, el nu a precizat câte zile înseamnă aceasta. „Nu există un număr specific de zile, dar vrem să o facem rapid”, a spus Trump. În acelaşi timp, preşedintele a precizat că nu este interesat de continuarea eforturilor de mediere ale SUA decât dacă ambele părţi sunt dispuse să ajungă la un compromis. „Dacă, din anumite motive, una dintre cele două părţi face lucrurile foarte dificile, vom spune doar: ‘Sunteţi nişte proşti. Sunteţi proşti, sunteţi nişte oameni groaznici’ şi ne vom da la o parte. Dar să sperăm că nu va trebui să facem asta”, a explicat Donald Trump. Întrebat dacă va pune capăt sprijinului său pentru Ucraina, preşedintele american a evitat un răspuns clar. A spus că încă mai crede într-o soluţie negociată la această problemă. Prioritatea sa este să pună capăt războiului, a subliniat el. Trump a respins ideea că Rusia s-ar putea juca cu el. „Nu, nimeni nu se joacă cu mine”, a insistat el. Anterior, Rubio declarase că, dacă nu se înregistrează progrese în următoarele.",250,acord pace|donald trump|razboi ucraina|Statele Unite|termen limita,Redacția,1,0,1,6,excelenta,stire_credibila,0,f5f77308a7b76cf1,258,
g4m_v2_00087,https://www.g4media.ro/vance-spune-ca-rusia-cere-prea-mult-pentru-a-pune-capat-razboiului-cu-ucraina-el-a-transmis-la-reuniunea-liderilor-de-la-munchen-ca-sua-doreste-ca-ucraina-si-rusia-sa-trateze-dir.html,"Vance spune că Rusia „cere prea mult” pentru a pune capăt războiului cu Ucraina / El a transmis, la reuniunea liderilor de la Munchen, că SUA dorește ca Ucraina și Rusia să trateze direct",2025-05-07T15:11:44+00:00,g4media.ro,,"Vance spune că Rusia „cere prea mult” pentru a pune capăt războiului cu Ucraina / El a transmis, la reuniunea liderilor de la Munchen, că SUA dorește ca Ucraina și Rusia să trateze direct Vicepreședintele JD Vance a declarat miercuri că Rusia „cere prea mult” pentru a pune capăt războiului său cu Ucraina, subliniind noile frustrări ale Casei Albe cu privire la eforturile sale de a curta Moscova în negocierile pentru pace. Vance a declarat, în cadrul reuniunii liderilor de la Munchen din Washington, că SUA se concentrează pe o soluționare pe termen lung, deoarece Rusia a respins apelul SUA pentru o încetare a focului de 30 de zile. Moscova a declarat că acest tip de pauză temporară nu este în interesul său strategic, deoarece ar permite Ucrainei să se regrupeze. Dar el a subliniat că Rusia va trebui probabil să facă concesii – un semn că administrația Trump este dispusă să devină mai agresivă cu președintele rus Vladimir Putin. „Rușii cer un anumit set de cerințe, un anumit set de concesii pentru a pune capăt conflictului. Credem că cer prea mult”, a spus Vance. El a adăugat că următorul pas este ca Ucraina și Rusia să fie de acord să trateze direct. „Am dori ca atât rușii, cât și ucrainenii să convină asupra unor linii directoare de bază pentru a sta de vorbă unii cu ceilalți”, a spus el. „Acesta este următorul pas important pe care am dori să îl facem”.",242,casa alba|jd vance|razboi ucraina|ucraina,Laura Nițulescu,1,0,1,5,excelenta,stire_credibila,0,025698e396208b50,242,
g4m_v2_00086,https://www.g4media.ro/o-prima-intalnire-intre-ucraina-turcia-si-sua-a-avut-loc-la-istanbul-ucrainenii-s-au-intalnit-cu-oficiali-europeni-si-keith-kellogg-inaintea-unor-negocieri-cu-rusia.html,"O primă întâlnire între Ucraina, Turcia şi SUA a avut loc la Istanbul. Ucrainenii s-au întâlnit cu oficiali europeni şi Keith Kellogg înaintea unor negocieri cu Rusia",2025-05-16T08:38:28+00:00,g4media.ro,,"O primă întâlnire între Ucraina, Turcia şi SUA a avut loc la Istanbul. Ucrainenii s-au întâlnit cu oficiali europeni şi Keith Kellogg înaintea unor negocieri cu Rusia UPDATE Ora 12.24 : O primă reuniune între Ucraina, Satele Unite şi Turcia, la Istanbul, s-a încheiat vineri, potrivit unor surse turce. relatează AFP, preluată de News.ro. Urmează să aibă loc o a doua reuniune între Ucraina, Rusia şi Turcia. Prioritatea Kievului este să obţină un acord al unui ”armistiţiu necondiţionat”, a anunţat, înaintea primei reuniuni tripartite, şeful de cabinet al preşedintelui ucrainean Volodimir Zelenski. Ucraina se îndoieşte că negocatorii ruşi la Istanbul au o ”putere reală de decizie”, declară AFP un oficial ucrainean de rang înalt cu puţin înainte de primele negocieri directe între Rusia şi Ucraina din primăvara lui 2022 încoace, care au avut loc la câteva săptămâni după invazia rusă la scară largă şi care s-au soldat cu un eşec. Preşedintele rus Vladimir ”Putin a trimis la istanbul persoane care nu au nicio putere de decizie”, declară AFP acest oficial sub protecţia anonimatului. ”Însă, dacă delegaţia rusă dispune totuşi de anumite prerogative, ea va putea să dovedească acest lucru doar acceptând să ia măsuri concrete, şi anume un armistiţiu”, a adăugat el. Știrea inițială : Delegaţiile americană, ucraineană şi turcă au început vineri, la Istanbul, o reuniune, potrivit unei surse de la Ministerul turc de Externe, în cadrul unor eforturi în vederea ajungerii la un acord care să pună capăt Războiului din Ucraina, relatează AFP, preluată de News.ro. Din delegaţii.",250,negocieri de pace|negocieri de pace istanbul|razboi ucraina|sua ucraina,Redacția,1,0,1,5,excelenta,stire_credibila,0,20f564097ebbb586,383,
g4m_v2_00085,https://www.g4media.ro/ong-uri-denunta-bombardarea-deliberata-de-catre-rusia-a-hotelurilor-din-ucraina-unde-sunt-cazati-jurnalisti.html,ONG-uri denunţă bombardarea „deliberată” de către Rusia a hotelurilor din Ucraina unde sunt cazaţi jurnalişti,2025-05-16T09:07:30+00:00,g4media.ro,,"ONG-uri denunţă bombardarea „deliberată” de către Rusia a hotelurilor din Ucraina unde sunt cazaţi jurnalişti Organizaţiile nonguvernamentale Reporteri fără Frontiere (RSF) şi Truth Hounds au denunţat vineri „strategia deliberată” a Rusiei ce constă, potrivit lor, în a bombarda hotelurile ucrainene unde sunt cazaţi jurnalişti, pentru „a-i reduce la tăcere”, atacuri ce „constituie crime de război”, informează AFP, preluată de Agerpres. Între februarie 2022, când a început invazia rusă în Ucraina, şi mijlocul lunii martie 2025, 31 de atacuri ruse au lovit 25 de hoteluri, potrivit unui raport publicat de RSF şi Truth Hounds, organizaţie ucraineană ce documentează crimele de război în ţara sa. Doar unul dintre aceste hoteluri, situate „majoritatea în regiuni din apropierea liniei frontului” precum Harkov (nord-est), Doneţk (est), Dnipro (centru), Odesa (sud) şi Kiev, „erau utilizate de armată”, susţin cele două organizaţii într-un comunicat. „Altele găzduiau civili”, printre care „25 de jurnalişti şi profesionişti ai informaţiei”, care „s-au pomenit sub bombardamente”. Unul dintre ei, britanicul Ryan Evans, consilier în domeniul securităţii ce lucra cu jurnalişti de la Reuters, şi-a pierdut astfel viaţa în august, la Kramatorsk (est), şi alţi cel puţin şapte au fost răniţi. Majoritatea acestor lovituri au avut loc noaptea, când hotelurile sunt cel mai pline. De asemenea, cel puţin 15 dintre aceste atacuri „au fost efectuate cu rachete ruse de tip Iskander 9K720, cunoscute pentru precizia lor”, subliniază RSF şi Truth Hounds, denunţând „o ţintire metodică şi coordonată”. Raportul denunţă de asemenea „campaniile de dezinformare” ale Kremlinului, care asigură că vizează „baze militare” şi.",250,bombardamente rusia|jurnalisti ucraina|razboi ucraina,Redacția,1,0,1,5,excelenta,stire_credibila,0,cf5fd69409278500,350,
g4m_v2_00084,https://www.g4media.ro/brigada-ucraineana-anne-de-kiev-formata-si-echipata-de-franta-un-nou-scandal-dezvaluit-de-ziarul-ukrainska-pravda.html,"Brigada ucraineană ”Anne de Kiev”, formată și echipată de Franţa, un nou scandal dezvăluit de ziarul Ukrainska Pravda",2025-05-20T19:55:13+00:00,g4media.ro,,"Brigada ucraineană ”Anne de Kiev”, formată și echipată de Franţa, un nou scandal dezvăluit de ziarul Ukrainska Pravda Armata ucraineană anunţă marţi că lansează o inspecţie la Brignda ”Anne de Kiev”, formată şi echipată de Franţa în susţinerea Ucrainei împotriva invaziei ruse, dar care se află de luni de zile în centrul unor scandaluri de delapidare şi dezertare, relatează AFP, citată de News.ro. Această unitate – al cărei nume oficial este a 155-a Brigadă Mecanizată – era menită să fie o forţă de luptă performantă a armatei ucrainene, sărbătorită de către preşedinţii francez Emmanuel Macron şi ucrainean Volodimir Zelenski ca un simbol al cooperării militare între Paris şi Kiev. Însă, de la desfăşurarea pe front, unitatea şi-a multiplicat scandalurile privind o penurie de echipamente, mai ales drone, şi dezertării în masă a militarilor care o alcătuiesc. Ukrainska Pravda a dezvăluit luni că un colonel, Tarass Maksimov, unul dintre comandanţii brigăzii, este implicat într-un candal al unor plăţi fictive şi extocării de bani de la trupele sale. Potrivit publicaţiei, 1.200 de militari au dezertat din brigadă, care era alcătuită din 5.000 de oameni, dintre care jumătate au fost formaţi în Franţa. ”AM ORDONAT O INSPECŢIE OFICIALĂ SUPLIMENTARĂ” ”După publicarea articolului în Ukrainska Pravda, am ordonat o nouă inspecţie oficială suplimentară a faprelor dezvăluite de către jurnalişti”, anunţă comandantul Forţelor Terestre, Mihailo Drapatî, citat de ziar. Un purtător de cuvânt al Forţelor Terestre ucrainene a confirmat marţi AFP această informaţie, însă a refuzat să ofere detalii suplimentare. În ianuarie, alt comandant al.",250,brigada anne de kiev|razboi ucraina|Ukrainska Pravda,Redacția,1,0,1,5,excelenta,stire_credibila,0,ad2f15b433b453e9,362,
g4m_v2_00083,https://www.g4media.ro/rusia-urmeaza-sa-transmita-un-document-cu-cerinte-in-vederea-incheierii-razboiului-din-ucraina-duminica-dupa-incheierea-unui-schimb-record-de-prizonieri-anunta-serghei-lavrov-t-si-ucraina-pregatest.html,"Rusia urmează să transmită un document cu cerinţe în vederea încheierii războiului din Ucraina, duminică, după încheierea unui schimb-record de prizonieri, anunţă Serghei Lavrov ț Și Ucraina pregăteşte un document",2025-05-23T19:00:11+00:00,g4media.ro,,"Rusia urmează să transmită un document cu cerinţe în vederea încheierii războiului din Ucraina, duminică, după încheierea unui schimb-record de prizonieri, anunţă Serghei Lavrov ț Și Ucraina pregăteşte un document Rusia urmează să transmită Ucrainei un document în care îşi prezintă condiţiile pentru a pune capăt invaziei pe care a lansat-o în februarie 2022 după încheierea unui schimb-record de prizonieri cu Kievul, duminică, anunţă vineri ministrul rus de externe Serghei Lavrov, relatează AFP, preluată de News.ro. ”Imediat ce se va termina schimbul de prizonieri, vom fi pregătiţi să transmitem părţii ucrainene proiectul unui document pe care partea rusă este pe cale să-l finalizeze”, anunţă Serghei Lavrov, citat de Ministerul rus de Externe. Potrivit lui Serghei Lavrov, acest ”proiect de document expune condiţiile unui acord durabil, global şi pe termen lung privind rezolvarea” Războiului din Ucraina. Ucraina pregăteşte, la rândul său, un document de acelaşi tip, aşa cum a convenit cu Rusia în negocieri directe, la jumătatea lui mai, la Istanbul, primele negocieri directe din primăvara lui 2022. Cei doi beligeranţi au început vineri prima fază a altui subiect asupra căruia au convenit în această reuniune la Istanbul, şi anume un schimb de prizonieri de 1.000 de persoane din fiecare tabără. Vineri, 270 de militari şi 120 de civili au fost eliberaţi de fiecare tabără. Acest schimb de prizonieri urmează să continue sâmbătă şi duminică, potrivit celor două părţi.",228,razboi rusia|razboi ucraina|schimb de prizonieri|serghei lavrov,Redacția,1,0,1,5,excelenta,stire_credibila,0,8db89a68610cc0c8,228,
g4m_v2_00082,https://www.g4media.ro/opt-persoane-au-fost-ranite-dupa-ce-fortele-ruse-au-atacat-kievul-cu-drone-si-cu-rachete.html,UPDATE Zelenski face apel „la mai multă presiune asupra Rusiei” / Cel puțin 15 persoane au fost rănite după ce forţele ruse au atacat Capitala Kiev cu drone şi cu rachete,2025-05-24T10:10:14+00:00,g4media.ro,,"Zelenski face apel „la mai multă presiune asupra Rusiei” / Cel puțin 15 persoane au fost rănite după ce forţele ruse au atacat Capitala Kiev cu drone şi cu rachete UPDATE Preşedintele Ucrainei, Volodimir Zelenski, a declarat sâmbătă că doar sancţiuni internaţionale suplimentare ar putea forţa Rusia să accepte o încetare a focului, după ce Kievul şi alte regiuni ucrainene au fost vizate noaptea trecută de un atac masiv combinat cu drone şi rachete balistice, soldat cu 15 răniţi doar în capitala ucraineană, relatează AFP şi EFE. „Doar sancţiuni suplimentare care să ţintească sectoare-cheie ale economiei ruse vor forţa Moscova să înceteze focul”, a afirmat Zelenski într-un mesaj postat pe platforma X şi contul său de Telegram. „Aşteptăm sancţiuni din partea SUA, a Europei şi a tuturor partenerilor noştri. Numai sancţiuni suplimentare împotriva sectoarelor-cheie ale economiei ruse vor forţa Rusia să înceteze focul”, subliniază Zelenski. „Există şi morţi. Condoleanţele mele familiilor şi prietenilor”, a declarat Zelenski, care a menţionat în mesajul său că „cu fiecare bombardament, lumea realizează că motivul pentru care războiul continuă se află la Moscova”. El nu a precizat numărul persoanelor decedate, dar până în prezent autorităţile ucrainene au raportat doar 15 persoane rănite la Kiev. Zelenski a subliniat în mesajul său că „părţi din rachete şi drone ruseşti sunt în prezent neutralizate la Kiev, operaţiunile de salvare fiind în curs de desfăşurare, iar serviciile de urgenţă lucrează la locurile atacate sau unde au căzut resturi”. Preşedintele ucrainean a calificat noaptea de vineri spre sâmbătă drept „una.",250,atac drone|drone kiev|razboi ucraina|rusia atac,Redacția,1,0,1,5,excelenta,stire_credibila,0,273a002e5d9a9599,430,prefix_editorial
g4m_v2_00081,https://www.g4media.ro/turcia-s-a-oferit-sa-gazduiasca-o-reuniune-putin-zelenski-trump.html,Turcia s-a oferit să găzduiască o reuniune Putin-Zelenski-Trump,2025-05-30T10:55:32+00:00,g4media.ro,,"Turcia s-a oferit să găzduiască o reuniune Putin-Zelenski-Trump Ministrul turc de externe Hakan Fidan, aflat vineri în vizită la Kiev, a propus ca Turcia să găzduiască o reuniune între preşedinţii rus Vladimir Putin, ucrainean Volodimir Zelenski şi american Donald Trump, relatează AFP, preluată de Agerpres. „Credem sincer că este posibil să încununăm prima şi a doua rundă de la Istanbul printr-o reuniune între Trump, Putin şi Zelenski, sub egida (preşedintelui turc) Erdogan”, a declarat Fidan într-o conferinţă de presă comună cu omologul său ucrainean Andrii Sibiga. „Putem fie să închidem ochii asupra continuării acestui război, fie să ajungem la o pace durabilă până la sfârşitul anului”, a adăugat şeful diplomaţiei turce, afirmând că „aşteptările în materie de încetare a focului şi de pace au crescut”. „Progrese pot avea sigur loc atât timp cât rămânem la masa negocierilor”, a mai spus Fidan, care urmează să fie primite vineri de preşedintele ucrainean Volodimir Zelenski. Şeful diplomaţiei turce a declarat că Moscova, la fel ca Kievul, „vrea o încetare a focului”, deşi partea rusă a criticat până acum această idee. Preşedintele american Donald Trump vrea un armistiţiu necondiţionat, măsură pe care Kievul o susţine. Dar Rusia, care a invadat ţara vecină în februarie 2022, a refuzat anterior această posibilitate, estimând că aceasta ar permite armatei ucrainene să-şi refacă forţele pe front.",218,negocieri putin zelenski trump|razboi ucraina|turcia negocieri pace,Redacția,1,0,1,5,excelenta,stire_credibila,0,7b384e9b40b41bf4,218,
g4m_v2_00080,https://www.g4media.ro/aceasta-este-responsabilitatea-mea-comandantul-fortelor-terestre-ucrainene-demisioneaza-dupa-o-lovitura-mortala-care-a-ucis-12-soldati-din-controversata-brigada-155-anne-de-kiev.html,„Aceasta este responsabilitatea mea”: Comandantul forțelor terestre ucrainene demisionează după o lovitură mortală care a ucis 12 soldați din controversata Brigadă 155 Anne de Kiev,2025-06-01T15:26:16+00:00,g4media.ro,,"„Aceasta este responsabilitatea mea”: Comandantul forțelor terestre ucrainene demisionează după o lovitură mortală care a ucis 12 soldați din controversata Brigadă 155 Anne de Kiev „Aceasta este responsabilitatea mea”: Comandantul forțelor terestre ucrainene demisionează după o lovitură mortală care a ucis 12 soldați din controversata Brigadă 155 Anne de Kiev, transmite Kyiv Post. El a declarat că comandanții trebuie să fie trași la răspundere personal pentru siguranța trupelor lor și a avertizat că, fără această responsabilitate, armata nu se poate îmbunătăți sau nu poate câștiga războiul. Comandantul forțelor terestre ucrainene, Mykhailo Drapaty, a demisionat în mod neașteptat duminică, 1 iunie, asumându-și întreaga responsabilitate pentru un recent atac cu rachete asupra unui loc de antrenament militar care a ucis 12 soldați și a rănit alți peste 60. Într-o declarație publică pe Facebook, Drapaty a spus că se simte personal responsabil pentru tragedie și a recunoscut că nu a reușit să își aplice ordinele cu suficientă strictețe pentru a preveni pierderea de vieți omenești. „Am decis să mă retrag din funcția de comandant al forțelor terestre”, a scris Drapaty. „Am fost incapabil să îi fac pe oameni să îmi urmeze ordinele. Nu am insistat suficient sau nu am schimbat atitudinea față de disciplină. Aceasta este responsabilitatea mea”. El a spus că comandanții trebuie să fie trași la răspundere personal pentru siguranța trupelor lor și a avertizat că, fără această responsabilitate, armata nu se poate îmbunătăți sau nu poate câștiga războiul. „Fără responsabilitate personală, nu există dezvoltare. Fără dezvoltare, nu există victorie”, a.",250,razboi ucraina,Redacția,1,0,1,5,excelenta,stire_credibila,0,3807891409ae81ec,423,
g4m_v2_00079,https://www.g4media.ro/rusii-si-au-continuat-atacurile-impotriva-ucrainei-inaintea-negocierilor-de-la-istanbul-5-morti-in-zaporojie-mai-multe-persoane-ranite-in-sumi.html,"Ruşii şi-au continuat atacurile împotriva Ucrainei înaintea negocierilor de la Istanbul: 5 morţi în Zaporojie, mai multe persoane rănite în Sumî",2025-06-02T08:15:13+00:00,g4media.ro,,"Ruşii şi-au continuat atacurile împotriva Ucrainei înaintea negocierilor de la Istanbul: 5 morţi în Zaporojie, mai multe persoane rănite în Sumî Bombardamentele şi atacurile aeriene ruseşti au ucis cinci persoane în afara oraşului Zaporojie, din sud-estul Ucrainei, în timp ce un atac cu drone asupra regiunii nord-estice Sumî a rănit cel puţin şase persoane, inclusiv doi copii, au anunţat luni dimineaţa oficialii regionali, relatează Reuters, transmite News.ro. Ivan Fedorov a scris pe aplicaţia de mesagerie Telegram că trei femei au murit într-o serie de incidente cauzate de un bombardament rusesc care au vizat satul Ternuvate, la est de Zaporojie, duminică seara. Un magazin şi mai multe case au fost grav avariate. Un bărbat a murit într-un district din apropiere în urma unui atac rus cu o bombă aeriană ghidată, a mai spus Fedorov. Un total de nouă persoane au fost rănite şi o casă privată a fost distrusă. Doi copii se aflau printre răniţii unui atac cu drone ruseşti în regiunea Sumî, a declarat luni pe Telegram Oleh Sînehubov, guvernatorul regiunii. „Printre victime se află şi un băiat de 7 ani”, a precizat Sînehubov. El a adăugat că mai multe clădiri din regiune au fost avariate. Atacurile au loc în contextul în care Rusia şi Ucraina sunt pe punctul de a se întâlni pentru o a doua rundă de negocieri directe de pace, încercând să găsească o soluţie pentru a pune capăt războiului pe care Rusia l-a declanşat cu o invazie în forţă asupra Ucrainei vecine în urmă cu mai.",250,razboi ucraina|rusia razboi,Redacția,1,0,1,5,excelenta,stire_credibila,0,c47b3080a6330581,396,
g4m_v2_00078,https://www.g4media.ro/mykhailo-drapatyi-generalul-ucrainean-al-fortelor-terestre-care-si-a-dat-demisia-a-fost-avansat-de-zelenski-mi-a-spus-sa-ma-concentrez-pe-razboi-pe-front-pe-victorie.html,"Mykhailo Drapatyi, generalul ucrainean al forțelor terestre care și-a dat demisia, a fost avansat de Zelenski: ”Mi-a spus să mă concentrez pe război, pe front, pe victorie”",2025-06-04T04:28:39+00:00,g4media.ro,,"Mykhailo Drapatyi, generalul ucrainean al forțelor terestre care și-a dat demisia, a fost avansat de Zelenski: ”Mi-a spus să mă concentrez pe război, pe front, pe victorie” Comandantul Forțelor Terestre Ucrainene Mykhailo Drapatyi a anunțat că va rămâne în serviciu, în ciuda depunerii unei cereri de demisie la 1 iunie 2025, în urma unui atac cu rachete rusești asupra unui teren de antrenament, transmite Pravda. „Am avut o discuție îndelungată cu președintele. Am raportat toate detaliile cunoscute ale tragediei de pe terenul de antrenament – fiecare etapă, cine a fost prezent, cine a fost responsabil pentru personal și cine ar fi trebuit să acționeze. I-am explicat motivele demisiei mele. Președintele m-a ascultat, m-a susținut și m-a îndemnat să mă concentrez pe război, pe front și pe victorie”. Drapatyi a adăugat că președintele Volodymyr Zelenskyy i-a încredințat o nouă sarcină. „Rămân în serviciu, pe linia frontului, unde îmi este locul și unde pot contribui cel mai mult”, a scris el. Surse au declarat pentru Ukrainska Pravda că Drapatyi va conduce Comandamentul forțelor comune ale forțelor armate ucrainene. Context La 1 iunie, Rusia a lansat un atac cu rachete asupra unei unități de antrenament a forțelor terestre ucrainene. Se știe că cel puțin 12 soldați au fost uciși și peste 60 au fost răniți. Drapatyi și-a prezentat demisia în aceeași zi, invocând incapacitatea sa de a executa pe deplin ordinele în calitate de comandant. „Aceasta este responsabilitatea mea”, spunea comandantul după o lovitură mortală care a ucis 12 soldați din controversata Brigadă.",250,mykhailo drapatyi|razboi rusia ucraina|razboi ucraina,Redacția,1,0,1,5,excelenta,stire_credibila,0,7f77068c0ab6426e,426,
