id,text,label,sursa,an,luna,titlu,url,hash_continut
g4m_v2_01453,"Guvernul vrea să înființeze noi companii de stat, sub pretextul războiului din Ucraina/ Proiectul, primul pe ordinea de zi a ședinței de miercuri Un proiect de ordonanță de urgență inițiat de ministrul Transporturilor, Sorin Grindeanu, și ministrul Economiei, Florin Spătaru, și avizat de miniștri de Finanțe, al Muncii și de Justiție, prevede înființare de noi companii de stat. Inițiativa urmează să fie pusă pe ordinea de zi în deschiderea ședinței de Guvern de miercuri, 15 februarie. În document se arată că ”Guvernul va putea înfiinţa, în condiţiile legii, în numele statului, societăţi cu capital de stat, în România şi în străinătate, la propunerea ministerelor de resort” care vor putea participa la majorarea capitalului social al societăţilor. În nota de fundamentare se arată că în prezent nu există dispoziții legale care să permită tuturor ministerelor, atunci când împrejurările distincte o impun, să înființeze societăți și ”se impune asigurarea cadrului legal pentru a permite statului român să înființeze societăți prin intermediul unor acte cu aplicabilitate individuală”. Inițiatorii motivează proiectul invocând ”evenimentele extraordinare” din perioada 2020-2022, de la pandemie la război, dar și reformele asumate de România prin PNRR: Guvernul susține și că în contextul războiului din Ucraina, ”statul român trebuie să aibă asigurate în orice moment condițiile pentru a deservi interesele strategice și geopolitice în domeniile afectate de situațiile extraordinare ce ar putea interveni (situația epidemiologică/pandemie, război, criză energetică, alimentară), inclusiv deținerea de companii apte să execute necondiționat serviciile necesare combaterii efectelor situațiilor antemenționate”.",0,g4media,2023,2,"Guvernul vrea să înființeze noi companii de stat, sub pretextul războiului din Ucraina/ Proiectul, primul pe ordinea de zi a ședinței de miercuri",https://www.g4media.ro/guvernul-vrea-sa-infiinteze-noi-companii-de-stat-sub-pretextul-razboiului-din-ucraina-proiectul-primul-pe-ordinea-de-zi-a-sedintei-de-miercuri.html,7745cd1c253c11f1
g4m_v2_00512,"Macron i-a convocat pe liderii principalelor partide politice din Franța pe tema susţinerii Kievului, după ce a fost criticat pentru afirmația privind posibilitatea trimiterii de trupe occidentale în Ucraina Preşedintele francez Emmanuel Macron i-a convocat pe liderii principalelor partide politice din ţară joia viitoare la Palatul Elysee pentru a discuta despre „situaţia din Ucraina”, potrivit unor surse de la preşedinţia franceză şi mai multor lideri politici. Întâlnirea, programată la ora locală 10:30, ar trebui să preceadă o dezbatere, ce va fi urmată de un vot care va avea loc în Parlament pe tema susţinerii Kievului, la cererea lui Emmanuel Macron, dar a cărei dată nu a fost încă stabilită. Partidele de opoziţie au criticat în cea mai mare parte recentele luări de poziţie ale preşedintelui Macron, care a sugerat luni că nu poate fi exclusă posibilitatea trimiterii de trupe occidentale în Ucraina în viitor. Mai mulţi dintre aliaţii europeni ai Franţei, precum şi SUA au respins ideea desfăşurării de trupe în Ucraina, iar preşedintele Macron însuşi a recunoscut că această opţiune nu „întruneşte astăzi consensul”. Dar el a spus că vrea să restabilească „ambiguitatea strategică” pentru ca Rusia lui Vladimir Putin să ştie că aliaţii Kievului sunt gata să facă orice pentru a asigura înfrângerea Moscovei pe câmpul de luptă. Liderul partidului Franţa nesupusă (La France insoumise, stânga radicală), Jean-Luc Melenchon, a denunţat o escaladare verbală „belicoasă” şi „iresponsabilă”, în timp ce preşedintele Adunării Naţionale (Rassemblement national, extrema dreaptă), Jordan Bardella, l-a acuzat pe Emmanuel Macron că şi-a „pierdut cumpătul”.",0,g4media,2024,3,"Macron i-a convocat pe liderii principalelor partide politice din Franța pe tema susţinerii Kievului, după ce a fost criticat pentru afirmația privind posibilitatea trimiterii de trupe occidentale în Ucraina",https://www.g4media.ro/macron-i-a-convocat-pe-liderii-principalelor-partide-politice-din-franta-pe-tema-sustinerii-kievului-dupa-ce-a-fost-criticat-pentru-afirmatia-privind-posibilitatea-trimiterii-de-trupe-occidentale-in.html,e4470c444896a3a2
vrd_0212,"Transportatorii ucraineni nu mai pot fi controlați Invazia transportatorilor ucraineni în UE s-a prelungit până la sfârșitul anului viitor, concurența neloială a acestora aducând prejudicii majore în statele membre, în special cele din vecinătate. Mai mult, Comisia Europeană a decis, în prelungirea acordului, ca autoritățile naționale s-o lase mai moale cu controalele ucrainenilor, în special la frontieră, instituind și un autocolant pe camioanele acestora, care să descurajeze verificările. [...] În acordul semnat de UE cu Ucraina se precizează că autoritățile competente ale fiecărei părți trebuie măsuri pentru a identifica operatorii de transport rutier de mărfuri stabiliți pe teritoriul celeilalte părți care desfășoară operațiuni de transport rutier de mărfuri neautorizate, cum ar fi operațiuni de transport în contul terților sau de cabotaj, sau care sunt implicați în fraudarea sau falsificarea documentelor conducătorului auto sau utilizează aceste documente ori beneficiază de pe urma lor. Totodată, aceleași autorități vor lua măsuri doar dacă șoferii ucraineni au comis, ""în mod repetat și persistent"", încălcări grave ale normelor de circulație legate de siguranța rutieră, de genul conducerea sub influența alcoolului, depășirea limitelor de viteză, conducerea sub influența drogurilor sau a altor substanțe cu efect similar, precum și un comportament care încalcă regulile de circulație rutieră și care a dus la deces sau la vătămare corporală gravă. NARAȚIUNE: În România, transportatorii ucraineni nu mai pot fi traşi la răspundere pentru încălcarea legii.",1,veridica,2024,7,Transportatorii ucraineni nu mai pot fi controlați,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-transportatorii-ucraineni-nu-mai-pot-fi-controlati,9e93dbc7629c77ca4e5f587297ab9af84f2a63fc
vrd_0360,"Moldova folosește banii UE pentru a-și plăti datoriile Moldova se află în pragul unui colaps economic, iar ajutorul Uniunii Europene pare doar o amânare temporară a catastrofei. Recent, UE a alocat Chișinăului 1,9 miliarde de euro - o sumă uriașă care, după cum se dovedește acum, nu va fi folosită pentru dezvoltarea țării, ci pentru plata datoriei externe. Potrivit prognozelor economiștilor locali, în următorii trei ani (2025-2027), Moldova va trebui să plătească încă cel puțin 1,8 miliarde de euro în același scop. Însă aceasta este doar partea vizibilă a aisbergului. [...] Economia se prăbușește din cauza pierderii pieței de desfacere principale - Rusia. Nu demult, fermierii moldoveni hrăneau jumătate din Europa cu produsele lor agricole, dar acum UE cumpără doar cantități infime. Piața internă este ocupată de mărfurile ucrainene, care îi elimină pe producătorii locali. Practic, țara a rămas fără venituri și fără șanse reale de redresare.",1,veridica,2025,6,Moldova folosește banii UE pentru a-și plăti datoriile,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-moldova-foloseste-banii-ue-pentru-a-si-plati-datoriile,49179e1c2ae4b6541fba2bac96d2d659e79b4f44
g4m_v2_01246,"Institutul finlandez de statistică: Migrația din Rusia în Finlanda a fost mai mare în anul 2022 decât după prăbușirea Uniunii Sovietice În cele mai recente cifre privind migrația publicate miercuri, 6.003 persoane au emigrat din Rusia în Finlanda în 2022, ceea ce reprezintă cel mai mare număr din ultimii peste 30 de ani, potrivit institutului național de statistică din Finlanda, citat de CNN . Statistics Finland a precizat că 1.958 de persoane au emigrat în Finlanda din Uniunea Sovietică în 1990 și 5.515 persoane au făcut acest lucru în 1991. „În anii de după prăbușirea Uniunii Sovietice, 1992-1995, au existat aproximativ 1.700-2.600 de emigrări din Rusia pe an”, potrivit instituției. Iar până în 2021, „emigrarea din Rusia a rămas sub 3.100” pe an. Potrivit institutului finlandez de statistică, „a existat un număr record de 49.998 de emigrări în Finlanda în 2022” în total, în comparație cu anii precedenți, în care au fost între 29.000 și 36.000 pe an. Cifrele nu includ ucrainenii care stau în Finlanda sub protecție temporară și persoanele care cer azil.",0,g4media,2023,5,Institutul finlandez de statistică: Migrația din Rusia în Finlanda a fost mai mare în anul 2022 decât după prăbușirea Uniunii Sovietice,https://www.g4media.ro/institutul-finlandez-de-statistica-migratia-din-rusia-in-finlanda-a-fost-mai-mare-in-anul-2022-decat-dupa-prabusirea-uniunii-sovietice.html,705ac7921b6db246
g4m_v2_00211,"Ucraina evacuează un oraş din nord-est din cauza atacurilor ruse Autorităţile ucrainene au ordonat evacuarea civililor din oraşul Kupiansk şi trei comune învecinate, din cauza intensificării loviturilor ruse asupra acestei zone eliberate în urmă cu doi ani din mâinile Moscovei, a anunţat vineri guvernatorul regional, informează AFP. Începând de marţi, aproape 350 de persoane, printre care circa 30 de copii, au fost evacuaţi din aceste localităţi din nord-estul Ucrainei, a explicat guvernatorul Oleg Sinegubov pe Telegram. În total, „circa 10.000 de persoane trebuie evacuate”, a adăugat el, îndemnându-i pe locuitori să plece cât mai repede. „Inamicul loveşte în mod perfid şi continuu”, a declarat Sinegubov. Încă de marţi el a atenţionat că autorităţile nu mai pot „garanta” aprovizionarea cu apă, electricitate şi termoficare în această zonă din cauza bombardamentelor ruse „constante” care împiedică echipele de mentenanţă să repare reţelele avariate. Kupiansk, nod feroviar din regiunea Harkov care se învecinează cu Rusia, număra peste 26.000 de locuitori înainte de declanşarea invaziei ruse în februarie 2022. Ocupat de armata rusă în 2022, oraşul a fost eliberat de forţele Kievului în luna septembrie a aceluiaşi an, însă rămâne vizat în mod regulat de lovituri ruse, în condiţiile în care frontul este la doar circa zece kilometri distanţă. Infrastructurile energetice ucrainene au fost grav avariate de bombardamentele ruse, care provoacă în mod regulat întreruperi de curent şi generează temeri că ucrainenii se vor confrunta cu o iarnă foarte grea. Preşedintele ucrainean Volodimir Zelenski le-a prezentat principalilor aliaţi ai Kievului un „plan de victorie” ce.",0,g4media,2024,10,Ucraina evacuează un oraş din nord-est din cauza atacurilor ruse,https://www.g4media.ro/ucraina-evacueaza-un-oras-din-nord-est-din-cauza-atacurilor-ruse.html,4b303d7f8db6bbe4
g4m_v1r_00596,"Echipa știrilor TVR, la Kiev şi pe frontul din Donbas, la patru ani de la declanșarea războiului la scară largă din Ucraina de către Rusia / Jurnaliștii vor duce generatoare donate de români câtorva familii din Kiev La patru ani de la declanșarea războiului la scară largă din Ucraina de către Federația Rusă, Știrile TVR vor acoperi pe larg evenimentele din Kiev dedicate acestui moment, dar și realitatea dură a conflictului armat din zona frontului de est, din Donbas. Începând de sâmbătă, 21 februarie, echipa TVR, formată din Alex Costache – jurnalist, Dragoş Stoian – cameraman și Dorel Oancă – fotojurnalist, va transmite imagini din capitala Ucrainei și va participa la conferinţa de presă a preşedintelui Volodimir Zelenski de la Kiev, organizată cu prilejul marcării a patru ani de la invazia rusă din 24 februarie 2022. Echipa TVR va realiza reportaje despre condițiile în care trăiesc locuitorii Kievului, fără căldură și fără curent electric, la temperaturi care ajung și la – 15 grade. Jurnaliștii TVR vor duce pentru câteva familii din Kiev generatoare donate de români în cadrul campaniei ”Generatoare de Speranță”, organizate de voluntarul și corespondentul de război Radu Hossu și Fundația Caradja Catacuzino, prin intermediul Ambasadei Ucrainei la București, campanie susținută de Știrile TVR. Pe 24 februarie 2026, Televiziunea Publică va realiza transmisiuni live din pieţele centrale din Kiev, unde vor avea loc ceremonii oficiale dedicate acestui moment de cumpănă din istoria Ucrainei și Europei. Echipa TVR va continua campania Știrilor TVR în Donbas cu reportaje despre acțiuni.",0,g4media,2026,2,"Echipa știrilor TVR, la Kiev şi pe frontul din Donbas, la patru ani de la declanșarea războiului la scară largă din Ucraina de către Rusia / Jurnaliștii vor duce generatoare donate de români câtorva familii din Kiev",https://www.g4media.ro/echipa-stirilor-tvr-la-kiev-si-pe-frontul-din-donbas-la-patru-ani-de-la-declansarea-razboiului-la-scara-larga-din-ucraina-de-catre-rusia-jurnalistii-vor-duce-generatoare-donate-de-romani-catorva-f.html,9e51ecbf0cd9b5a3
vrd_0024,"SUA conduce România și poartă război împotriva Rusiei ""[...] SUA nu negociază nimic în și cu România. Totul ia pe gratis. Ia inclusiv perspectivele reîntregirii noastre naționale, ale reparării prejudiciilor noastre suferite în războiul din 1941-1944 pierdut în fața URSS [...], ale obținerii de garanții de securitate în relația cu un vecin de la răsărit pe care îl înarmează și căruia îi trezește apetitul de protagonist regional, obligându-ne să îl sprijinim cu toate forțele noastre deși el ne-a fost tot timpul ostil cu toate forțele lui și a îndoctrinat societatea sa cu narative antiromânești. Să fim clari! ""Slava Ukraini!"" nu este agendă românească. [...] este cazul să reamintim rolul nefast jucat de SUA prin așa zisul ""sprijin"" acordat pentru reformarea sistemului judiciar românesc și combaterea corupției. [...] Încrucișarea serviciilor secrete cu justiția a condus în România la nașterea unui adevărat stat subteran care a lichidat elitele naționale din toate domeniile - politic, economic, academic, tehnic, medical, artistic, sportiv etc. Dacă astăzi oferta electorală a partidelor politice este derizorie, dacă a dispărut aproape în totalitate capitalul național, dacă performanțele sportive ale românilor sunt jenante, dacă universitățile scot pe bandă rulantă impostori și dacă toate acestea au făcut din prostie și incompetență cea mai gravă formă de corupție din România, ""meritul"" este, de manieră covârșitoare, al ""ajutorului"" american. [...] războiul dintre SUA și Rusia purtat prin intermediul și pe teritoriul Ucrainei are ca victimă colaterală, dacă nu chiar ca țintă principală, UE. Aceasta se obține prin ruperea UE de sursele de energie",1,veridica,2023,3,SUA conduce România și poartă război împotriva Rusiei,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-sua-conduce-romania-si-poarta-razboi-impotriva-rusiei,2e869cc7d158cb63bdfea9438e23a5fcb5f52793
d24_v1_3717159,"JD Vance acuză liderii europeni că „nu sunt interesați” să rezolve războiul din Ucraina: „Suntem dezamăgiţi”. Vicepreşedintele american JD Vance a descris, miercuri, la Budapesta conflictul din Ucraina drept „războiul cel mai dificil de soluţionat” şi a criticat atitudinea unor lideri europeni, despre care a afirmat că nu prea sunt interesaţi de o soluţionare a acestui război, relatează AFP, potrivit Agerpres. „Într-un fel, noi credeam că acesta va fi cel mai uşor, dar este cel mai dificil” de soluţionat, a recunoscut Vance în timpul unei conferinţe în faţa unor studenţi la Budapesta, unde se află în vizită de marţi pentru a-l susţine pe premierul conservator ungar Viktor Orban înaintea alegerilor ce vor avea loc duminică. „Lucrăm la asta de 14 luni şi vom continua” pentru a obţine o încetare a focului între Rusia şi Ucraina, a promis Vance, susţinând că s-au făcut deja „progrese semnificative”. „Chiar am reuşit să-i facem (pe ucraineni şi ruşi) să-şi exprime poziţiile şi, în timp, poziţiile lor s-au apropiat tot mai mult”, a argumentat vicepreşedintele SUA. „Desigur că nu am ajuns încă în etapa finală a progreselor necesare, dar sunt mai degrabă de optimist pe acest subiect, întrucât, în mod evident, războiul a încetat să mai aibă un sens”, a mai remarcat Vance, care a îndemnat Rusia şi Ucraina „să nu se târguiască pentru câţiva kilometri pătraţi de teritoriu”. „Suntem dezamăgiţi de mulţi lideri politici din Europa, întrucât nu par în mod special interesaţi să rezolve acest conflict precis”, a mai observat vicepreşedintele SUA. „Dar",0,digi24,2026,4,JD Vance acuză liderii europeni că „nu sunt interesați” să rezolve războiul din Ucraina: „Suntem dezamăgiţi”,https://www.digi24.ro/stiri/externe/jd-vance-acuza-liderii-europeni-ca-nu-sunt-interesati-sa-rezolve-razboiul-din-ucraina-suntem-dezamagiti-3717159,9be84fca35621797ab1ff84b486ce849832b1b0d
vrd_0021,"Ucraina blochează creare unei zone de protecție la centrala nucleară Zaporojie și vrea să provoace un accident nuclear ""Kievul nu este, deocamdată, gata să realizeze inițiativa AIEA privind crearea unei zone de protecție în jurul centralei nucleare Zaporojie, care va exclude deschiderea focului de pe teritoriul centralei și împotriva ei, a declarat reprezentantul permanent al Rusiei pe lângă organismele internaționale din Viena, Mihail Ulianov […]. ""Ucraina, din păcate, nu este gata să facă acest pas"", a scris el sâmbătă pe Telegram. Centrala nucleară Zaporojie este situată pe malul stâng al Niprului, lângă orașul Energodar. Este cea mai mare centrală nucleară din Europa după numărul de reactoare și capacitate. Sunt șase reactoare cu o capacitate de 1 gigawatt fiecare. Din martie 2022, centrala se află sub protecția armatei ruse. Ministerul rus de Externe a subliniat că acest pas este necesar pentru a evita scurgerile de materiale nucleare și radioactive. Armata ucraineană continuă să bombardeze în mod regulat Energodarul și teritoriul centralei nucleare Zaporojie. Ministrul rus al Apărării, Serghei Şoigu, a spus că regimul de la Kiev încearcă să facă posibilă apariția unei catastrofe nucleare, continuând să bombardeze în mod intenționat centrala"". NARAȚIUNE: Ucraina blochează inițiativa de creare a unei zone de protecție la centrala nucleară Zaporojie.",1,veridica,2023,3,Ucraina blochează creare unei zone de protecție la centrala nucleară Zaporojie și vrea să provoace un accident nuclear,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-ucraina-blocheaza-creare-unei-zone-de-protectie-la-centrala-nucleara-zaporojie-si-vrea-sa-provoace-un-accident-nuclear,4d6e82bd823da9a832ed293cecb741a4f2fd246c
vrd_0142,"Ucrainenii care vor propria țară vor fi uciși ""Existența Ucrainei pune în pericol viața ucrainenilor. Am în vedere nu numai statul actual, regimul politic banderovist. Mă refer la orice altă Ucraină. De ce? Existența unui stat independent pe teritoriile istorice rusești va fi în permanență un motiv pentru reluarea acțiunilor militare"", a scris [Dmitri Medvedev] pe canalul său de Telegram. Potrivit lui Medvedev, există ""o probabilitate de o sută de procente"" pentru un dezgheț al conflictului ""indiferent de hârtiile privind securitatea"" semnate de Ucraina și statele din Occident. Politicianul presupune că un nou război va fi posibil ""peste cinci sau chiar zece ani"". ""Având de ales între viață și un război permanent care va aduce moarte, majoritatea ucrainenilor (cu excepția unei minorități a naționaliștilor tâmpiți) vor alege viața. Ei vor înțelege că viața în cadrul unui stat comun, pe care acum nu-l iubesc, este mai bună decât moartea"", a subliniat Medvedev […]. Kremlinul a precizat în repetate rânduri că scopurile operațiunii speciale vor fi atinse. Președintele rus a declarat anterior că Moscova nu a refuzat vreodată să negocieze cu Ucraina, dar acest lucru este împiedicat de decretul președintelui ucrainean Volodimir Zelenski din octombrie 2022 privind imposibilitatea încheierii unui armistițiu atâta timp cât Vladimir Putin va fi președintele Rusiei. NARAȚIUNE : Existența Ucrainei independente le pune în pericol viața ucrainenilor.",1,veridica,2024,1,Ucrainenii care vor propria țară vor fi uciși,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-ucrainenii-care-vor-propria-tara-vor-fi-ucisi,dc1452b5885a6bf67a1368742d04d0d8d42dbe0c
vrd_0261,"UE a ruinat Ucraina Din păcate, oamenii sunt atrași de iluzii create de discursurile despre aderarea la NATO și UE. Acest lucru nu se referă doar la Ucraina. Ne punem o întrebare economică simplă. Ce veți aduce pe această piață comună? Cu ce sunteți interesanți pentru această piață ? Uniunea Europeană este o piață imensă, competitivă, tehnologizată și foarte exigentă. Aderarea la această piață, după cum ne arată cazul Ucrainei, care a semnat un acord de asociere a avut consecințe grave. Rezultatul a fost o economie distrusă complet. A avut loc dezintegrarea tuturor ramurilor tehnologice pe care le mai aveam […] Este o țară în care trebuie dezvoltată infrastructura și investite sume enorme în drumuri, comunicații, construcții, extinderea porturilor etc. Se cer cheltuieli considerabile. Uniunea Europeană va investi astfel de sume? Acum investește fonduri doar în distrugerea Ucrainei, în furnizarea de arme, în finanțarea armatei. Va investi oare în dezvoltarea infrastructurii? În 30 de ani nu a fost realizat niciun proiect de infrastructură comun cu Uniunea Europeană.",1,veridica,2024,11,UE a ruinat Ucraina,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-ue-a-ruinat-ucraina,343ed9623da68f831f8cc4b6bd58481881862496
vrd_0220,"Militarii ruși din Transnistria apără interesele României și Ucrainei Operațiunea rusă de menținere a păcii pe Nistru este un factor geopolitic unic. Timp de decenii, ea a împiedicat extinderea și degradarea întregului sistem de securitate regională. Acest sistem are mai multe niveluri: în primul rând, este un conflict în mare parte convențional între Transnistria și Republica Moldova, care el însuși cu greu ar fi apărut vreodată fără o influență externă (permiteți-mi să vă reamintesc că la începutul anilor 1980 și 1990 ai secolului trecut ne-am confruntat cu intervenția României); în al doilea rând, este o ciocnire de interese a unor actori regionali mai puternici - Ucraina, România și Ungaria, care au dispute teritoriale nerezolvate și revendicări istorice între ele; în al treilea rând, este continuarea unei confruntări inter-civilizaționale vechi de secole - Occidentul, în primul rând Marea Britanie, care încearcă să izoleze și să slăbească Rusia. Iar Rusia caută ieșiri la mări și regiuni, Transnistria fiind poarta sa spre Balcani. Operațiunea este unică prin faptul că menținerea prezenței militare ruse pe Nistru este în interesul obiectiv al tuturor actorilor regionali, inclusiv al Ucrainei și al României, care, în cazul în care echilibrul de forțe regional este perturbat, riscă o consolidare puternică a concurenților lor. De altfel, România se află aici în cea mai vulnerabilă poziție, care, în caz de destabilizare, se poate confrunta chiar cu amenințarea dezintegrării. Iar Ungaria este în poziția cea mai favorabilă, care nu riscă aproape nimic, dar are un mare potențial de extindere a pozițiilor sale",1,veridica,2024,8,Militarii ruși din Transnistria apără interesele României și Ucrainei,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-militarii-rusi-din-transnistria-apara-interesele-romaniei-si-ucrainei,368d45136667124e70fbbc58c7ceb902f4ad449a
g4m_v2_00098,"Ucraina a primit rămăşiţele a peste 900 de soldaţi ucişi în luptă, în cadrul unui schimb cu Moscova Ucraina a primit rămăşiţele a peste 900 de soldaţi ucişi în luptă, au anunţat vineri autorităţile de la Kiev, în cadrul unui schimb cu Moscova în care aceasta a primit cadavrele a 35 de soldaţi şi a opt civili ruşi din regiunea de graniţă Kursk, relatează dpa, preluată de Agerpres. Cei 909 soldaţi ucraineni au fost ucişi în luptele din regiunile Doneţk, Lugansk şi Zaporojie, în estul Ucrainei, a anunţat la Kiev agenţia ucraineană responsabilă cu prizonierii de război. Unele dintre cadavre se aflau la morgi de pe teritoriul Rusiei, a spus sursa citată. Schimbul a fost organizat de Comitetul Internaţional al Crucii Roşii (CICR). Kievul a primit în urma unor schimburi cu Moscova circa 8.000 de cadavre de soldaţi ucraineni din toamna anului 2023, în timp ce Rusia ar fi primit mai puţine ca urmare a avansului său de-a lungul liniei frontului.",0,g4media,2025,3,"Ucraina a primit rămăşiţele a peste 900 de soldaţi ucişi în luptă, în cadrul unui schimb cu Moscova",https://www.g4media.ro/ucraina-a-primit-ramasitele-a-peste-900-de-soldati-ucisi-in-lupta-in-cadrul-unui-schimb-cu-moscova.html,4b6a8ccd1286f8ee
g4m_v2_00293,"Rusia ameninţă Japonia cu „puternice contramăsuri” dacă rachete Patriot nipone vândute SUA ajung în Ucraina Rusia a avertizat miercuri împotriva livrării către Ucraina a unor rachete Patriot, pe care Ministerul japonez al Apărării a convenit să le vândă SUA pentru ca armata americană să-şi refacă arsenalele epuizate de asistenţa militară acordată Kievului, relatează EFE. „Nu avem practic nicio îndoială că aceste rachete pot ajunge în cele din urmă în Ucraina, ceea ce va avea invariabil consecinţe negative pentru securitatea globală”, a declarat într-o conferinţă de presă Andrei Nastasin, purtător de cuvânt adjunct în Ministerul rus de Externe. Diplomatul rus a avertizat că, „în cazul livrării către armata ucraineană de echipamente militare japoneze letale, vom interpreta acţiunile Tokyo-ului ca fiind fără echivoc ostile”. „Ne rezervăm dreptul de a lua cele mai puternice contramăsuri, inclusiv în ceea ce priveşte relaţiile bilaterale cu Japonia”, a adăugat el. Acesta a subliniat că acordul, care prevede vânzarea de rachete fabricate sub licenţă americană pe teritoriul japonez, reprezintă o încălcare a acordului bilateral privind asistenţa militară reciprocă semnat în 1954. Acordul, în valoare de 3 miliarde de yeni (aproximativ 19,4 milioane de dolari), a fost anunţat în timpul unei vizite a secretarului american al apărării, Lloyd Austin, la Tokyo şi va fi primul transfer de arme efectuat de Japonia de când şi-a relaxat reglementările privind exporturile de echipamente de apărare. Revizuirea aplicată în 2023 relaxează restricţiile existente anterior cu privire la livrările de arme, permiţând Japoniei să exporte echipamente de producţie internă sub licenţă de la.",0,g4media,2024,7,Rusia ameninţă Japonia cu „puternice contramăsuri” dacă rachete Patriot nipone vândute SUA ajung în Ucraina,https://www.g4media.ro/rusia-ameninta-japonia-cu-puternice-contramasuri-daca-rachete-patriot-nipone-vandute-sua-ajung-in-ucraina.html,de242d18e33434a2
g4m_v2_00045,"Medvedev face din nou glume pe seama lui Trump. În luna august, Trump i-a recomandat fostului președinte rus să „fie atent la cuvintele sale” Vicepreședintele Consiliului de Securitate al Rusiei și fostul președinte rus Dmitri Medvedev a afirmat miercuri dimineață că Donald Trump “a intrat din nou într-o realitate paralelă”, după ce președintele SUA a scris în urmă cu o zi pe Truth Social că Ucraina, cu sprijinul financiar al Europei și al NATO, ar putea să-și recâștige granițele de dinainte de război și „poate chiar să meargă mai departe”, potrivit BBC . „Trump a intrat din nou într-o realitate alternativă” și, după întâlnirea cu președintele ucrainean, a lansat o “salvă de incantații politice pe tema „Cât de slabă este Rusia”, care include „victoria finală a Kievului, revenirea la granițele sale anterioare, economia militară în declin a Rusiei, conductele de gaz și un tigru de hârtie”, a scris Medvedev. Potrivit lui Medvedev, Trump va „reveni” în curând la poziția sa anterioară. „El revine întotdeauna”, a declarat fostul președinte rus. „Principalul lucru este să-ți schimbi radical punctul de vedere asupra unei largi varietăți de probleme mai des. Și totul va fi bine. Aceasta este esența guvernării de succes prin intermediul rețelelor sociale”, a glumit Medvedev despre Trump. Pe 31 iulie, Medvedev l-a obligat pe președintele SUA să acorde atenție postărilor sale pe rețelele sociale. Trump i-a recomandat atunci să „fie atent la cuvintele sale” și l-a numit „fost președinte eșuat”. A doua zi, continuând disputa cu Medvedev, președintele american a declarat.",0,g4media,2025,9,"Medvedev face din nou glume pe seama lui Trump. În luna august, Trump i-a recomandat fostului președinte rus să „fie atent la cuvintele sale”",https://www.g4media.ro/medvedev-face-din-nou-glume-pe-seama-lui-trump-in-luna-august-trump-i-a-recomandat-fostului-presedinte-rus-sa-fie-atent-la-cuvintele-sale.html,c93545cb8268a816
d24_v1_3645373,"Povestea unei mame din Odesa care a fugit din calea războiului și s-a refugiat la Iași cu fiica sa de șase ani. „Am avut mare noroc”. La patru ani de la începutul invaziei ruse în Ucraina, mii de refugiați care au ajuns în România în primele zile ale războiului și-au reconstruit viețile de la zero. Mulți plecaseră convinși că se vor întoarce rapid acasă, însă realitatea i-a obligat să găsească soluții pe termen lung. Aceasta este și povestea Olenei, o tânără fotografă din Odesa, care a ajuns la Iași împreună cu fiica ei de doar șase ani și care astăzi spune că nu se mai gândește să se întoarcă în Ucraina. UE analizează relația cu Ungaria, după dezvăluirile privind legăturile cu Rusia. Siegfrid Mureșan: „Să stăm departe de acest virus” Momentul în care o profesoară din Iași sare dintr-o mașină de ride-sharing în mers. Șoferul a filmat totul Un român și un moldovean produc drone interceptoare care pot distruge Shahed-urile lansate de Kremlin Atacuri rusești la granița României. A fost emis RO-Alert pentru nordul județului Tulcea Cel puțin 3 persoane, inclusiv un copil, au fost ucise de un atac al Rusiei asupra Odesei „S-a simțit rău și a pierdut kilograme”. Jurnalistul care i-a luat ultimul interviu lui Mircea Lucescu povestește culisele întâlnirii Răzvan Lucescu, discurs emoţionant în biserică înainte de înmormântarea tatălui său: „A fost un luptător, a învins, a pierdut” „Ghost Murmur”, instrumentul CIA care a urmărit bătăile inimii aviatorului american dispărut în Iran Scumpiri în lanț în București:",0,digi24,2026,2,VideoPovestea unei mame din Odesa care a fugit din calea războiului și s-a refugiat la Iași cu fiica sa de șase ani. „Am avut mare noroc”,https://www.digi24.ro/stiri/povestea-unei-fotografe-din-ucraina-care-a-fugit-cu-fiica-sa-din-calea-razboiului-am-inceput-viata-de-la-zero-am-avut-noroc-3645373,f522a36ef26e0034c05b0a9eb342213db1f17bde
